unitid,line,section,"lstudy","xefrac01",efrace01,"xefrac02",efrace02,"xefrac03",efrace03,"xefrac04",efrace04,"xefrac05",efrace05,"xefrac06",efrace06,"xefrac07",efrace07,"xefrac08",efrace08,"xefrac09",efrace09,"xefrac10",efrace10,"xefrac11",efrace11,"xefrac12",efrace12,"xefrac13",efrace13,"xefrac14",efrace14,"xefrac15",efrace15,"xefrac16",efrace16
238421,14,1,"4","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",4,"G",23,"G",0,"G",0,"G",4,"G",23
238421,29,3,"4","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",4,"G",23,"G",0,"G",0,"G",4,"G",23
238430,1,1,"1","R",1,"R",1,"R",5,"R",9,"R",0,"R",0,"R",2,"R",1,"R",2,"R",4,"R",22,"R",60,"R",0,"R",0,"G",32,"G",75
238430,3,1,"1","G",7,"G",5,"G",61,"G",269,"G",3,"G",15,"G",21,"G",25,"G",19,"G",33,"G",761,"G",1374,"G",74,"G",100,"G",946,"G",1821
238430,8,1,"1","R",8,"R",6,"R",66,"R",278,"R",3,"R",15,"R",23,"R",26,"R",21,"R",37,"R",783,"R",1434,"R",74,"R",100,"G",978,"G",1896
238430,11,1,"3","R",0,"R",1,"R",37,"R",113,"R",2,"R",4,"R",18,"R",19,"R",13,"R",9,"R",466,"R",635,"R",15,"R",6,"G",551,"G",787
238430,14,1,"4","G",8,"G",7,"G",103,"G",391,"G",5,"G",19,"G",41,"G",45,"G",34,"G",46,"G",1249,"G",2069,"G",89,"G",106,"G",1529,"G",2683
238430,17,2,"1","G",1,"G",4,"G",3,"G",44,"G",0,"G",0,"G",2,"G",5,"G",4,"G",4,"G",26,"G",124,"G",12,"G",21,"G",48,"G",202
238430,22,2,"1","R",1,"R",4,"R",3,"R",44,"R",0,"R",0,"R",2,"R",5,"R",4,"R",4,"R",26,"R",124,"R",12,"R",21,"G",48,"G",202
238430,25,2,"3","R",1,"R",0,"R",9,"R",36,"R",0,"R",2,"R",8,"R",19,"R",4,"R",6,"R",234,"R",1080,"R",46,"R",134,"G",302,"G",1277
238430,28,2,"4","G",2,"G",4,"G",12,"G",80,"G",0,"G",2,"G",10,"G",24,"G",8,"G",10,"G",260,"G",1204,"G",58,"G",155,"G",350,"G",1479
238430,29,3,"4","G",10,"G",11,"G",115,"G",471,"G",5,"G",21,"G",51,"G",69,"G",42,"G",56,"G",1509,"G",3273,"G",147,"G",261,"G",1879,"G",4162
238458,1,1,"1","R",4,"R",2,"R",2,"R",6,"R",0,"R",1,"R",4,"R",2,"R",3,"R",4,"R",151,"R",315,"R",0,"R",0,"G",164,"G",330
238458,3,1,"1","G",26,"G",21,"G",6,"G",22,"G",1,"G",2,"G",6,"G",9,"G",11,"G",21,"G",427,"G",869,"G",0,"G",0,"G",477,"G",944
238458,8,1,"1","R",30,"R",23,"R",8,"R",28,"R",1,"R",3,"R",10,"R",11,"R",14,"R",25,"R",578,"R",1184,"R",0,"R",0,"G",641,"G",1274
238458,11,1,"3","R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",12,"R",38,"R",0,"R",0,"G",12,"G",39
238458,14,1,"4","G",30,"G",23,"G",8,"G",28,"G",1,"G",3,"G",10,"G",12,"G",14,"G",25,"G",590,"G",1222,"G",0,"G",0,"G",653,"G",1313
238458,15,2,"1","R",1,"R",0,"R",3,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",12,"R",0,"R",0,"G",6,"G",13
238458,17,2,"1","G",4,"G",9,"G",8,"G",16,"G",1,"G",1,"G",1,"G",2,"G",3,"G",4,"G",249,"G",449,"G",0,"G",0,"G",266,"G",481
238458,22,2,"1","R",5,"R",9,"R",11,"R",17,"R",1,"R",1,"R",1,"R",2,"R",3,"R",4,"R",251,"R",461,"R",0,"R",0,"G",272,"G",494
238458,25,2,"3","R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",27,"R",138,"R",0,"R",0,"G",28,"G",142
238458,28,2,"4","G",5,"G",12,"G",11,"G",17,"G",1,"G",1,"G",1,"G",3,"G",4,"G",4,"G",278,"G",599,"G",0,"G",0,"G",300,"G",636
238458,29,3,"4","G",35,"G",35,"G",19,"G",45,"G",2,"G",4,"G",11,"G",15,"G",18,"G",29,"G",868,"G",1821,"G",0,"G",0,"G",953,"G",1949
238476,1,1,"1","Z",0,"Z",0,"R",17,"R",9,"Z",0,"R",1,"R",1,"R",3,"R",9,"R",7,"R",208,"R",253,"Z",0,"Z",0,"G",235,"G",273
238476,3,1,"1","G",0,"G",1,"G",30,"G",26,"G",1,"G",3,"G",8,"G",2,"G",10,"G",10,"G",470,"G",493,"G",0,"G",0,"G",519,"G",535
238476,8,1,"1","Z",0,"R",1,"R",47,"R",35,"R",1,"R",4,"R",9,"R",5,"R",19,"R",17,"R",678,"R",746,"Z",0,"Z",0,"G",754,"G",808
238476,14,1,"4","G",0,"G",1,"G",47,"G",35,"G",1,"G",4,"G",9,"G",5,"G",19,"G",17,"G",678,"G",746,"G",0,"G",0,"G",754,"G",808
238476,15,2,"1","Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",3,"Z",0,"Z",0,"G",2,"G",3
238476,17,2,"1","G",0,"G",0,"G",3,"G",24,"G",0,"G",1,"G",0,"G",4,"G",5,"G",17,"G",162,"G",364,"G",0,"G",0,"G",170,"G",410
238476,22,2,"1","Z",0,"Z",0,"R",3,"R",24,"Z",0,"R",1,"Z",0,"R",4,"R",5,"R",17,"R",164,"R",367,"Z",0,"Z",0,"G",172,"G",413
238476,25,2,"3","Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",5,"R",66,"Z",0,"Z",0,"G",7,"G",68
238476,28,2,"4","G",0,"G",0,"G",3,"G",25,"G",0,"G",1,"G",0,"G",4,"G",7,"G",18,"G",169,"G",433,"G",0,"G",0,"G",179,"G",481
238476,29,3,"4","G",0,"G",1,"G",50,"G",60,"G",1,"G",5,"G",9,"G",9,"G",26,"G",35,"G",847,"G",1179,"G",0,"G",0,"G",933,"G",1289
238582,1,1,"1","I",0,"I",0,"I",0,"I",0,"I",0,"I",0,"I",0,"I",0,"I",0,"I",0,"I",0,"I",1,"I",0,"I",0,"G",0,"G",1
238582,3,1,"1","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",1,"G",0,"G",0,"G",0,"G",5,"G",0,"G",0,"G",0,"G",6
238582,8,1,"1","I",0,"I",0,"I",0,"I",0,"I",0,"I",0,"I",0,"I",1,"I",0,"I",0,"I",0,"I",6,"I",0,"I",0,"G",0,"G",7
238582,14,1,"4","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",1,"G",0,"G",0,"G",0,"G",6,"G",0,"G",0,"G",0,"G",7
238582,17,2,"1","G",0,"G",0,"G",0,"G",5,"G",0,"G",0,"G",1,"G",1,"G",0,"G",0,"G",3,"G",20,"G",0,"G",0,"G",4,"G",26
238582,22,2,"1","I",0,"I",0,"I",0,"I",5,"I",0,"I",0,"I",1,"I",1,"I",0,"I",0,"I",3,"I",20,"I",0,"I",0,"G",4,"G",26
238582,28,2,"4","G",0,"G",0,"G",0,"G",5,"G",0,"G",0,"G",1,"G",1,"G",0,"G",0,"G",3,"G",20,"G",0,"G",0,"G",4,"G",26
238582,29,3,"4","G",0,"G",0,"G",0,"G",5,"G",0,"G",0,"G",1,"G",2,"G",0,"G",0,"G",3,"G",26,"G",0,"G",0,"G",4,"G",33
238616,1,1,"1","R",7,"R",1,"R",10,"R",4,"Z",0,"Z",0,"Z",0,"R",2,"R",6,"R",3,"R",117,"R",165,"R",14,"R",11,"G",154,"G",186
238616,3,1,"1","G",3,"G",9,"G",107,"G",230,"G",0,"G",1,"G",13,"G",14,"G",3,"G",0,"G",523,"G",1035,"G",163,"G",195,"G",812,"G",1484
238616,8,1,"1","R",10,"R",10,"R",117,"R",234,"Z",0,"R",1,"R",13,"R",16,"R",9,"R",3,"R",640,"R",1200,"R",177,"R",206,"G",966,"G",1670
238616,11,1,"3","R",13,"R",27,"R",7,"R",14,"R",1,"R",3,"R",4,"R",8,"R",1,"R",3,"R",103,"R",213,"R",5,"R",8,"G",134,"G",276
238616,14,1,"4","G",23,"G",37,"G",124,"G",248,"G",1,"G",4,"G",17,"G",24,"G",10,"G",6,"G",743,"G",1413,"G",182,"G",214,"G",1100,"G",1946
238616,15,2,"1","Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"G",0,"G",2
238616,17,2,"1","G",1,"G",5,"G",23,"G",45,"G",0,"G",0,"G",0,"G",4,"G",2,"G",0,"G",235,"G",488,"G",169,"G",242,"G",430,"G",784
238616,22,2,"1","R",1,"R",5,"R",23,"R",45,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"Z",0,"R",235,"R",490,"R",169,"R",242,"G",430,"G",786
238616,25,2,"3","R",13,"R",21,"R",7,"R",10,"R",1,"R",2,"R",4,"R",6,"R",1,"R",2,"R",102,"R",161,"R",4,"R",7,"G",132,"G",209
238616,28,2,"4","G",14,"G",26,"G",30,"G",55,"G",1,"G",2,"G",4,"G",10,"G",3,"G",2,"G",337,"G",651,"G",173,"G",249,"G",562,"G",995
238616,29,3,"4","G",37,"G",63,"G",154,"G",303,"G",2,"G",6,"G",21,"G",34,"G",13,"G",8,"G",1080,"G",2064,"G",355,"G",463,"G",1662,"G",2941
238661,1,1,"1","R",3,"R",6,"R",1,"R",6,"R",0,"R",0,"R",3,"R",5,"R",1,"R",3,"R",37,"R",91,"R",26,"R",92,"G",71,"G",203
238661,3,1,"1","G",17,"G",24,"G",6,"G",4,"G",0,"G",4,"G",0,"G",5,"G",3,"G",8,"G",120,"G",324,"G",103,"G",211,"G",249,"G",580
238661,8,1,"1","R",20,"R",30,"R",7,"R",10,"R",0,"R",4,"R",3,"R",10,"R",4,"R",11,"R",157,"R",415,"R",129,"R",303,"G",320,"G",783
238661,11,1,"3","R",1,"R",8,"R",0,"R",1,"R",0,"R",0,"R",0,"R",3,"R",0,"R",1,"R",12,"R",15,"R",3,"R",11,"G",16,"G",39
238661,14,1,"4","G",21,"G",38,"G",7,"G",11,"G",0,"G",4,"G",3,"G",13,"G",4,"G",12,"G",169,"G",430,"G",132,"G",314,"G",336,"G",822
238661,15,2,"1","R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",1,"R",3,"R",1,"R",0,"G",2,"G",6
238661,17,2,"1","G",1,"G",3,"G",1,"G",3,"G",0,"G",2,"G",1,"G",5,"G",6,"G",2,"G",35,"G",131,"G",57,"G",162,"G",101,"G",308
238661,22,2,"1","R",1,"R",4,"R",1,"R",3,"R",0,"R",3,"R",1,"R",6,"R",6,"R",2,"R",36,"R",134,"R",58,"R",162,"G",103,"G",314
238661,25,2,"3","R",3,"R",3,"R",2,"R",5,"R",1,"R",0,"R",1,"R",3,"R",1,"R",2,"R",70,"R",205,"R",81,"R",110,"G",159,"G",328
238661,28,2,"4","G",4,"G",7,"G",3,"G",8,"G",1,"G",3,"G",2,"G",9,"G",7,"G",4,"G",106,"G",339,"G",139,"G",272,"G",262,"G",642
238661,29,3,"4","G",25,"G",45,"G",10,"G",19,"G",1,"G",7,"G",5,"G",22,"G",11,"G",16,"G",275,"G",769,"G",271,"G",586,"G",598,"G",1464
238722,1,1,"1","R",0,"R",0,"R",3,"R",1,"R",4,"R",1,"R",3,"R",3,"R",4,"R",0,"R",213,"R",167,"R",35,"R",19,"G",262,"G",191
238722,3,1,"1","G",0,"G",0,"G",8,"G",3,"G",7,"G",7,"G",18,"G",5,"G",6,"G",10,"G",526,"G",445,"G",83,"G",53,"G",648,"G",523
238722,8,1,"1","R",0,"R",0,"R",11,"R",4,"R",11,"R",8,"R",21,"R",8,"R",10,"R",10,"R",739,"R",612,"R",118,"R",72,"G",910,"G",714
238722,14,1,"4","G",0,"G",0,"G",11,"G",4,"G",11,"G",8,"G",21,"G",8,"G",10,"G",10,"G",739,"G",612,"G",118,"G",72,"G",910,"G",714
238722,15,2,"1","R",0,"R",0,"R",4,"R",5,"R",2,"R",1,"R",5,"R",4,"R",8,"R",2,"R",226,"R",166,"R",36,"R",26,"G",281,"G",204
238722,17,2,"1","G",0,"G",0,"G",15,"G",4,"G",11,"G",17,"G",38,"G",31,"G",16,"G",18,"G",1929,"G",2230,"G",229,"G",159,"G",2238,"G",2459
238722,22,2,"1","R",0,"R",0,"R",19,"R",9,"R",13,"R",18,"R",43,"R",35,"R",24,"R",20,"R",2155,"R",2396,"R",265,"R",185,"G",2519,"G",2663
238722,28,2,"4","G",0,"G",0,"G",19,"G",9,"G",13,"G",18,"G",43,"G",35,"G",24,"G",20,"G",2155,"G",2396,"G",265,"G",185,"G",2519,"G",2663
238722,29,3,"4","G",0,"G",0,"G",30,"G",13,"G",24,"G",26,"G",64,"G",43,"G",34,"G",30,"G",2894,"G",3008,"G",383,"G",257,"G",3429,"G",3377
238759,1,1,"1","R",0,"R",0,"R",7,"R",14,"R",1,"R",0,"R",0,"R",1,"R",6,"R",6,"R",113,"R",110,"R",5,"R",1,"G",132,"G",132
238759,3,1,"1","G",0,"G",0,"G",17,"G",26,"G",1,"G",1,"G",1,"G",4,"G",12,"G",24,"G",286,"G",331,"G",2,"G",6,"G",319,"G",392
238759,8,1,"1","R",0,"R",0,"R",24,"R",40,"R",2,"R",1,"R",1,"R",5,"R",18,"R",30,"R",399,"R",441,"R",7,"R",7,"G",451,"G",524
238759,14,1,"4","G",0,"G",0,"G",24,"G",40,"G",2,"G",1,"G",1,"G",5,"G",18,"G",30,"G",399,"G",441,"G",7,"G",7,"G",451,"G",524
238759,15,2,"1","R",0,"R",0,"R",13,"R",45,"R",0,"R",2,"R",7,"R",4,"R",14,"R",23,"R",134,"R",245,"R",8,"R",9,"G",176,"G",328
238759,17,2,"1","G",0,"G",0,"G",93,"G",219,"G",7,"G",3,"G",12,"G",14,"G",126,"G",138,"G",1425,"G",2127,"G",34,"G",64,"G",1697,"G",2565
238759,22,2,"1","R",0,"R",0,"R",106,"R",264,"R",7,"R",5,"R",19,"R",18,"R",140,"R",161,"R",1559,"R",2372,"R",42,"R",73,"G",1873,"G",2893
238759,28,2,"4","G",0,"G",0,"G",106,"G",264,"G",7,"G",5,"G",19,"G",18,"G",140,"G",161,"G",1559,"G",2372,"G",42,"G",73,"G",1873,"G",2893
238759,29,3,"4","G",0,"G",0,"G",130,"G",304,"G",9,"G",6,"G",20,"G",23,"G",158,"G",191,"G",1958,"G",2813,"G",49,"G",80,"G",2324,"G",3417
238786,1,1,"1","Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",68,"Z",0,"Z",0,"G",1,"G",70
234933,14,1,"4","G",18,"G",26,"G",45,"G",35,"G",15,"G",27,"G",80,"G",110,"G",44,"G",71,"G",1300,"G",1716,"G",15,"G",20,"G",1517,"G",2005
234933,15,2,"1","Z",0,"Z",0,"R",1,"R",2,"Z",0,"R",1,"R",6,"R",8,"R",5,"R",3,"R",79,"R",117,"R",1,"R",2,"G",92,"G",133
234933,17,2,"1","G",6,"G",4,"G",41,"G",45,"G",17,"G",36,"G",89,"G",113,"G",61,"G",82,"G",1454,"G",2479,"G",22,"G",45,"G",1690,"G",2804
234933,22,2,"1","R",6,"R",4,"R",42,"R",47,"R",17,"R",37,"R",95,"R",121,"R",66,"R",85,"R",1533,"R",2596,"R",23,"R",47,"G",1782,"G",2937
234933,28,2,"4","G",6,"G",4,"G",42,"G",47,"G",17,"G",37,"G",95,"G",121,"G",66,"G",85,"G",1533,"G",2596,"G",23,"G",47,"G",1782,"G",2937
234933,29,3,"4","G",24,"G",30,"G",87,"G",82,"G",32,"G",64,"G",175,"G",231,"G",110,"G",156,"G",2833,"G",4312,"G",38,"G",67,"G",3299,"G",4942
234951,1,1,"1","Z",0,"Z",0,"R",9,"R",7,"Z",0,"R",4,"R",7,"R",6,"R",3,"R",5,"R",93,"R",59,"R",3,"R",6,"G",115,"G",87
234951,3,1,"1","G",0,"G",0,"G",78,"G",96,"G",12,"G",17,"G",58,"G",53,"G",13,"G",20,"G",535,"G",543,"G",53,"G",66,"G",749,"G",795
234951,8,1,"1","Z",0,"Z",0,"R",87,"R",103,"R",12,"R",21,"R",65,"R",59,"R",16,"R",25,"R",628,"R",602,"R",56,"R",72,"G",864,"G",882
234951,14,1,"4","G",0,"G",0,"G",87,"G",103,"G",12,"G",21,"G",65,"G",59,"G",16,"G",25,"G",628,"G",602,"G",56,"G",72,"G",864,"G",882
234951,15,2,"1","Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",15,"R",18,"Z",0,"Z",0,"G",16,"G",21
234951,17,2,"1","G",0,"G",1,"G",63,"G",153,"G",22,"G",33,"G",37,"G",157,"G",43,"G",60,"G",1291,"G",1984,"G",955,"G",1339,"G",2411,"G",3727
234951,22,2,"1","Z",0,"R",1,"R",63,"R",155,"R",22,"R",34,"R",38,"R",157,"R",43,"R",60,"R",1306,"R",2002,"R",955,"R",1339,"G",2427,"G",3748
234951,28,2,"4","G",0,"G",1,"G",63,"G",155,"G",22,"G",34,"G",38,"G",157,"G",43,"G",60,"G",1306,"G",2002,"G",955,"G",1339,"G",2427,"G",3748
234951,29,3,"4","G",0,"G",1,"G",150,"G",258,"G",34,"G",55,"G",103,"G",216,"G",59,"G",85,"G",1934,"G",2604,"G",1011,"G",1411,"G",3291,"G",4630
234960,1,1,"1","R",1,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",24,"R",3,"Z",0,"Z",0,"G",27,"G",5
234960,3,1,"1","G",0,"G",0,"G",0,"G",0,"G",1,"G",0,"G",4,"G",1,"G",2,"G",1,"G",36,"G",6,"G",3,"G",1,"G",46,"G",9
234960,8,1,"1","R",1,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"R",4,"R",1,"R",4,"R",1,"R",60,"R",9,"R",3,"R",1,"G",73,"G",14
234960,14,1,"4","G",1,"G",0,"G",0,"G",2,"G",1,"G",0,"G",4,"G",1,"G",4,"G",1,"G",60,"G",9,"G",3,"G",1,"G",73,"G",14
234960,17,2,"1","G",0,"G",1,"G",7,"G",1,"G",0,"G",0,"G",19,"G",3,"G",6,"G",0,"G",100,"G",19,"G",4,"G",2,"G",136,"G",26
234960,22,2,"1","Z",0,"R",1,"R",7,"R",1,"Z",0,"Z",0,"R",19,"R",3,"R",6,"Z",0,"R",100,"R",19,"R",4,"R",2,"G",136,"G",26
234960,28,2,"4","G",0,"G",1,"G",7,"G",1,"G",0,"G",0,"G",19,"G",3,"G",6,"G",0,"G",100,"G",19,"G",4,"G",2,"G",136,"G",26
234960,29,3,"4","G",1,"G",1,"G",7,"G",3,"G",1,"G",0,"G",23,"G",4,"G",10,"G",1,"G",160,"G",28,"G",7,"G",3,"G",209,"G",40
234979,1,1,"1","R",2,"R",1,"R",6,"R",9,"R",6,"R",3,"R",13,"R",6,"R",33,"R",41,"R",272,"R",273,"Z",0,"Z",0,"G",332,"G",333
234979,3,1,"1","G",4,"G",2,"G",20,"G",20,"G",5,"G",8,"G",32,"G",22,"G",101,"G",102,"G",678,"G",755,"G",7,"G",4,"G",847,"G",913
234979,8,1,"1","R",6,"R",3,"R",26,"R",29,"R",11,"R",11,"R",45,"R",28,"R",134,"R",143,"R",950,"R",1028,"R",7,"R",4,"G",1179,"G",1246
234979,14,1,"4","G",6,"G",3,"G",26,"G",29,"G",11,"G",11,"G",45,"G",28,"G",134,"G",143,"G",950,"G",1028,"G",7,"G",4,"G",1179,"G",1246
234979,15,2,"1","R",1,"Z",0,"Z",0,"R",3,"Z",0,"R",1,"R",1,"R",4,"R",8,"R",13,"R",83,"R",102,"R",1,"Z",0,"G",94,"G",123
234979,17,2,"1","G",2,"G",2,"G",37,"G",20,"G",13,"G",17,"G",23,"G",33,"G",123,"G",165,"G",1125,"G",1366,"G",84,"G",62,"G",1407,"G",1665
234979,22,2,"1","R",3,"R",2,"R",37,"R",23,"R",13,"R",18,"R",24,"R",37,"R",131,"R",178,"R",1208,"R",1468,"R",85,"R",62,"G",1501,"G",1788
234979,28,2,"4","G",3,"G",2,"G",37,"G",23,"G",13,"G",18,"G",24,"G",37,"G",131,"G",178,"G",1208,"G",1468,"G",85,"G",62,"G",1501,"G",1788
234979,29,3,"4","G",9,"G",5,"G",63,"G",52,"G",24,"G",29,"G",69,"G",65,"G",265,"G",321,"G",2158,"G",2496,"G",92,"G",66,"G",2680,"G",3034
235024,1,1,"1","R",0,"R",5,"R",2,"R",4,"R",1,"R",1,"R",3,"R",6,"R",3,"R",3,"R",30,"R",50,"R",8,"R",11,"G",47,"G",80
235024,3,1,"1","G",15,"G",37,"G",4,"G",5,"G",2,"G",1,"G",8,"G",4,"G",12,"G",3,"G",109,"G",211,"G",22,"G",43,"G",172,"G",304
235024,8,1,"1","R",15,"R",42,"R",6,"R",9,"R",3,"R",2,"R",11,"R",10,"R",15,"R",6,"R",139,"R",261,"R",30,"R",54,"G",219,"G",384
235024,14,1,"4","G",15,"G",42,"G",6,"G",9,"G",3,"G",2,"G",11,"G",10,"G",15,"G",6,"G",139,"G",261,"G",30,"G",54,"G",219,"G",384
235024,15,2,"1","R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"G",0,"G",1
235024,17,2,"1","G",2,"G",5,"G",0,"G",0,"G",0,"G",0,"G",1,"G",0,"G",0,"G",1,"G",11,"G",8,"G",0,"G",2,"G",14,"G",16
235024,22,2,"1","R",2,"R",5,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",1,"R",11,"R",9,"R",0,"R",2,"G",14,"G",17
235024,28,2,"4","G",2,"G",5,"G",0,"G",0,"G",0,"G",0,"G",1,"G",0,"G",0,"G",1,"G",11,"G",9,"G",0,"G",2,"G",14,"G",17
235024,29,3,"4","G",17,"G",47,"G",6,"G",9,"G",3,"G",2,"G",12,"G",10,"G",15,"G",7,"G",150,"G",270,"G",30,"G",56,"G",233,"G",401
235088,1,1,"1","R",4,"R",0,"R",1,"R",1,"R",3,"R",0,"R",0,"R",0,"R",2,"R",0,"R",66,"R",4,"R",0,"R",0,"G",76,"G",5
235088,3,1,"1","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0
235088,8,1,"1","R",4,"R",0,"R",1,"R",1,"R",3,"R",0,"R",0,"R",0,"R",2,"R",0,"R",66,"R",4,"R",0,"R",0,"G",76,"G",5
235088,14,1,"4","G",4,"G",0,"G",1,"G",1,"G",3,"G",0,"G",0,"G",0,"G",2,"G",0,"G",66,"G",4,"G",0,"G",0,"G",76,"G",5
235088,29,3,"4","G",4,"G",0,"G",1,"G",1,"G",3,"G",0,"G",0,"G",0,"G",2,"G",0,"G",66,"G",4,"G",0,"G",0,"G",76,"G",5
235097,1,1,"1","R",2,"R",5,"R",20,"R",7,"R",4,"R",8,"R",20,"R",21,"R",12,"R",24,"R",340,"R",536,"R",45,"R",40,"G",443,"G",641
235097,3,1,"1","G",127,"G",69,"G",98,"G",48,"G",47,"G",87,"G",83,"G",101,"G",72,"G",124,"G",1705,"G",2544,"G",239,"G",250,"G",2371,"G",3223
235097,8,1,"1","R",129,"R",74,"R",118,"R",55,"R",51,"R",95,"R",103,"R",122,"R",84,"R",148,"R",2045,"R",3080,"R",284,"R",290,"G",2814,"G",3864
235097,11,1,"3","R",16,"R",21,"R",3,"R",3,"R",3,"R",11,"R",5,"R",8,"R",5,"R",14,"R",136,"R",359,"R",40,"R",69,"G",208,"G",485
235097,14,1,"4","G",145,"G",95,"G",121,"G",58,"G",54,"G",106,"G",108,"G",130,"G",89,"G",162,"G",2181,"G",3439,"G",324,"G",359,"G",3022,"G",4349
235097,15,2,"1","R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",3,"R",1,"R",2,"G",4,"G",5
235097,17,2,"1","G",24,"G",4,"G",8,"G",7,"G",10,"G",9,"G",12,"G",13,"G",15,"G",16,"G",249,"G",387,"G",57,"G",69,"G",375,"G",505
235097,22,2,"1","R",24,"R",4,"R",8,"R",7,"R",10,"R",9,"R",12,"R",13,"R",15,"R",16,"R",252,"R",390,"R",58,"R",71,"G",379,"G",510
235097,25,2,"3","R",4,"R",6,"R",3,"R",4,"R",3,"R",8,"R",1,"R",3,"R",4,"R",4,"R",91,"R",163,"R",23,"R",20,"G",129,"G",208
235097,28,2,"4","G",28,"G",10,"G",11,"G",11,"G",13,"G",17,"G",13,"G",16,"G",19,"G",20,"G",343,"G",553,"G",81,"G",91,"G",508,"G",718
235097,29,3,"4","G",173,"G",105,"G",132,"G",69,"G",67,"G",123,"G",121,"G",146,"G",108,"G",182,"G",2524,"G",3992,"G",405,"G",450,"G",3530,"G",5067
235103,1,1,"1","R",17,"R",12,"R",13,"R",6,"R",2,"R",5,"R",37,"R",26,"R",13,"R",4,"R",202,"R",178,"R",6,"R",4,"G",290,"G",235
235103,3,1,"1","G",187,"G",143,"G",96,"G",42,"G",23,"G",16,"G",177,"G",151,"G",49,"G",74,"G",924,"G",897,"G",31,"G",31,"G",1487,"G",1354
235103,8,1,"1","R",204,"R",155,"R",109,"R",48,"R",25,"R",21,"R",214,"R",177,"R",62,"R",78,"R",1126,"R",1075,"R",37,"R",35,"G",1777,"G",1589
235103,14,1,"4","G",204,"G",155,"G",109,"G",48,"G",25,"G",21,"G",214,"G",177,"G",62,"G",78,"G",1126,"G",1075,"G",37,"G",35,"G",1777,"G",1589
235103,15,2,"1","R",1,"Z",0,"R",1,"R",4,"R",2,"R",1,"R",12,"R",10,"R",1,"R",9,"R",82,"R",101,"R",1,"R",4,"G",100,"G",129
235103,17,2,"1","G",13,"G",25,"G",79,"G",58,"G",21,"G",31,"G",168,"G",219,"G",46,"G",116,"G",1259,"G",2194,"G",129,"G",141,"G",1715,"G",2784
235103,22,2,"1","R",14,"R",25,"R",80,"R",62,"R",23,"R",32,"R",180,"R",229,"R",47,"R",125,"R",1341,"R",2295,"R",130,"R",145,"G",1815,"G",2913
235103,28,2,"4","G",14,"G",25,"G",80,"G",62,"G",23,"G",32,"G",180,"G",229,"G",47,"G",125,"G",1341,"G",2295,"G",130,"G",145,"G",1815,"G",2913
235103,29,3,"4","G",218,"G",180,"G",189,"G",110,"G",48,"G",53,"G",394,"G",406,"G",109,"G",203,"G",2467,"G",3370,"G",167,"G",180,"G",3592,"G",4502
235149,1,1,"1","R",4,"R",1,"R",2,"R",3,"R",4,"R",10,"R",12,"R",13,"R",8,"R",7,"R",193,"R",228,"R",29,"R",24,"G",252,"G",286
235149,3,1,"1","G",20,"G",17,"G",20,"G",26,"G",17,"G",37,"G",56,"G",76,"G",24,"G",55,"G",587,"G",1011,"G",214,"G",195,"G",938,"G",1417
235149,8,1,"1","R",24,"R",18,"R",22,"R",29,"R",21,"R",47,"R",68,"R",89,"R",32,"R",62,"R",780,"R",1239,"R",243,"R",219,"G",1190,"G",1703
