unitid,"xcdactua",cdactua,"xcnactua",cnactua,"xcdactga",cdactga
129482,"R",9726,"Z",0,"A",
129491,"A",,"A",,"R",1545
129525,"R",143644,"A",,"R",22963
129534,"R",430,"A",,"R",1377
129543,"R",68931,"A",,"A",
129613,"R",21960,"A",,"A",
129640,"A",,"R",69000,"A",
129686,"R",1555,"A",,"A",
129695,"R",90810,"A",,"A",
129729,"R",86495,"A",,"A",
129756,"R",35522,"A",,"A",
129774,"R",19310,"A",,"A",
129808,"R",54112,"A",,"A",
129880,"R",57221,"R",1500,"A",
129923,"Z",0,"R",472800,"A",
129932,"A",,"R",404736,"A",
129941,"R",59221,"A",,"R",28593
129969,"A",,"R",100650,"A",
130004,"R",94915,"A",,"A",
130040,"R",21475,"A",,"A",
130110,"R",3416,"A",,"A",
130129,"R",0,"R",53953,"A",
130174,"Z",0,"R",930000,"A",
130183,"R",32765,"A",,"A",
130217,"R",22584,"A",,"A",
130226,"R",77886,"A",,"R",11612
130253,"R",106488,"A",,"R",32549
130271,"R",674,"A",,"A",
130314,"R",14077,"A",,"R",3417
130396,"R",74883,"A",,"A",
130448,"R",5269,"A",,"A",
130493,"R",207046,"A",,"R",57967
130509,"R",8226,"A",,"A",
130581,"R",3124,"R",0,"R",1232
130590,"R",64646,"A",,"R",2525
130606,"R",59850,"A",,"A",
130624,"R",15698,"A",,"A",
130697,"R",104808,"A",,"R",6215
130776,"R",126027,"A",,"R",10463
130785,"R",0,"R",0,"R",17664
130794,"R",146838,"A",,"R",102534
130837,"Z",0,"R",46036,"A",
130873,"R",2180,"R",43600,"A",
130891,"R",67666,"A",,"A",
130907,"R",39310,"A",,"A",
130916,"R",128265,"A",,"A",
130934,"R",73238,"A",,"R",5363
130943,"R",497948,"A",,"R",52206
130989,"R",33903,"R",0,"R",4381
131061,"A",,"R",151466,"A",
131098,"R",49196,"A",,"R",1847
131113,"R",81773,"A",,"R",40163
131159,"R",169877,"A",,"R",55768
131283,"R",69251,"A",,"R",48755
131308,"R",6558,"A",,"A",
131399,"R",88127,"A",,"R",3853
131405,"R",0,"R",0,"R",540
131450,"R",24885,"A",,"R",8805
131469,"R",289915,"A",,"R",223524
131496,"R",193372,"A",,"R",152011
131511,"A",,"R",125341,"A",
131520,"R",201816,"A",,"R",87158
131566,"R",0,"R",127,"R",0
131742,"R",0,"R",1819971,"R",0
131788,"R",12973,"A",,"R",10284
131803,"R",400541,"R",0,"R",78889
131830,"R",0,"R",28800,"R",0
131876,"R",22105,"A",,"R",8328
131973,"A",,"A",,"R",1384
132268,"R",0,"R",324080,"R",0
132338,"R",149208,"A",,"A",
132374,"R",0,"R",1551600,"R",0
132408,"R",15029,"R",0,"A",
132471,"R",161066,"A",,"R",66834
132523,"R",0,"R",0,"R",660
132602,"R",79484,"A",,"A",
132657,"R",48340,"A",,"R",4037
132666,"R",0,"R",84760,"R",0
132675,"Z",0,"R",85373,"A",
132693,"R",243335,"R",1177103,"R",0
132709,"R",595199,"R",452585,"R",0
132806,"R",23891,"Z",0,"A",
132842,"R",5189,"R",0,"R",9838
132851,"R",110918,"R",346308,"R",0
132879,"R",5093,"A",,"A",
132903,"R",794214,"A",,"R",96315
132976,"R",0,"R",663600,"R",0
133021,"R",34289,"R",168541,"R",0
133085,"R",19868,"R",0,"A",
133155,"Z",0,"R",707589,"A",
133261,"R",0,"R",200000,"R",0
133386,"R",210735,"R",1130726,"R",0
133465,"R",19633,"R",0,"R",0
133492,"R",70302,"R",3004,"A",
133508,"R",183918,"R",9840,"R",0
133526,"R",14643,"R",18285,"A",
133553,"R",134977,"A",,"R",4481
133650,"R",162276,"R",0,"R",10021
133669,"R",450228,"A",,"R",63451
133702,"R",392621,"R",2848341,"R",0
133711,"R",56706,"R",0,"R",0
133739,"Z",0,"R",130924,"A",
133809,"R",15055,"R",0,"R",0
133845,"Z",0,"R",330126,"A",
133854,"Z",0,"R",455512,"A",
133863,"Z",0,"R",330576,"A",
133872,"R",19942,"A",,"A",
133881,"R",63299,"A",,"R",29591
133942,"A",,"R",79869,"A",
133951,"R",686305,"A",,"R",106177
133960,"R",24977,"R",40086,"R",0
133979,"R",8396,"R",500986,"A",
133997,"R",0,"R",1258560,"R",0
134079,"R",57838,"A",,"R",609
134097,"R",826586,"A",,"R",149128
134112,"R",48256,"R",377000,"R",0
134121,"R",13568,"R",106000,"R",0
134130,"R",985629,"A",,"R",275075
134149,"R",58920,"A",,"R",1600
134228,"A",,"R",21600,"A",
134237,"R",232994,"R",42312,"A",
134291,"A",,"R",955350,"A",
134307,"R",0,"R",413640,"R",0
134343,"R",115250,"R",201234,"R",0
134422,"R",7742,"R",99216,"A",
134495,"R",358907,"R",1414871,"R",0
134510,"R",3758,"A",,"A",
134574,"R",0,"R",201875,"R",0
134608,"R",190233,"R",1808958,"R",0
134680,"R",80579,"A",,"A",
134714,"A",,"R",176130,"A",
134811,"R",62437,"R",17334,"R",2146
134875,"Z",0,"R",217800,"A",
134909,"R",26160,"A",,"A",
134945,"R",64483,"R",0,"R",5377
135063,"R",14595,"R",0,"R",0
135081,"R",171936,"Z",0,"A",
135124,"A",,"R",108000,"A",
135142,"A",,"R",664740,"A",
135160,"R",45806,"R",237555,"R",0
135179,"R",0,"R",685520,"R",0
135188,"R",53515,"R",3300,"R",0
135267,"Z",0,"R",676818,"A",
135276,"Z",0,"R",710163,"A",
135294,"R",0,"R",1478772,"R",0
135337,"A",,"R",136632,"A",
135364,"R",3574,"A",,"R",5029
135391,"R",165941,"R",0,"R",0
135407,"R",0,"R",1044000,"R",0
135416,"A",,"R",166159,"A",
135434,"A",,"R",317575,"A",
135522,"Z",0,"R",547560,"A",
135610,"R",4737,"R",0,"R",1379
135647,"Z",0,"R",2138080,"A",
135717,"R",1211053,"R",1353047,"R",0
135726,"R",277104,"R",0,"R",58994
135735,"Z",0,"R",2429041,"A",
135771,"A",,"R",1693750,"A",
135939,"R",186660,"R",2986636,"A",
135957,"A",,"R",1020900,"A",
136011,"A",,"R",735600,"A",
136048,"R",0,"R",166464,"R",0
136066,"R",73215,"A",,"R",0
136075,"R",4845,"A",,"A",
136109,"A",,"R",46800,"A",
136145,"R",19700,"R",161406,"R",0
136172,"R",283854,"A",,"R",31014
136206,"R",38015,"R",0,"R",0
136215,"R",109543,"A",,"R",261536
136233,"R",129703,"R",117180,"R",0
136288,"R",63544,"A",,"R",2912
136303,"Z",0,"R",512431,"A",
136330,"R",65105,"A",,"R",5661
136358,"R",356301,"R",1758555,"R",0
136400,"R",99724,"R",309232,"R",0
136473,"R",210723,"R",318630,"R",0
136491,"Z",0,"R",1548040,"A",
136516,"R",110832,"R",87728,"R",0
136631,"P",1180,"P",755,"P",0
136659,"Z",0,"R",132776,"A",
136701,"A",,"A",,"R",486
136738,"R",0,"R",319000,"R",0
136747,"Z",0,"R",127440,"A",
136765,"Z",0,"R",323181,"A",
136774,"R",13422,"R",0,"R",0
136783,"R",0,"R",110897,"R",0
136826,"A",,"R",1963350,"A",
136950,"R",90691,"A",,"R",16217
136996,"A",,"R",84840,"A",
137023,"Z",0,"R",395289,"A",
137032,"R",250225,"A",,"R",4596
137078,"R",390586,"R",17100,"R",0
137087,"R",0,"R",1178100,"R",0
137096,"R",301747,"R",449379,"R",0
137120,"Z",0,"R",401742,"A",
137148,"R",465,"A",,"R",23914
137209,"R",197447,"R",1394803,"R",0
137245,"R",0,"R",2728800,"R",0
137272,"R",2094,"R",0,"R",102
137281,"R",81055,"R",524981,"R",0
137315,"R",35591,"R",557759,"R",0
137351,"R",718985,"A",,"R",138934
137421,"R",660,"R",9510,"R",0
137476,"R",43383,"A",,"R",10450
137537,"R",17292,"A",,"R",0
137546,"R",60187,"A",,"R",4957
137564,"R",39156,"R",0,"R",0
137591,"R",0,"R",166800,"R",0
137625,"A",,"R",31800,"A",
137713,"Z",0,"R",72400,"A",
137759,"R",246082,"R",180431,"R",0
137777,"R",1050,"A",,"R",186
137801,"R",40177,"R",0,"R",560
137810,"R",28200,"A",,"R",1975
137847,"R",100733,"A",,"R",8207
137856,"Z",0,"R",213500,"A",
137865,"A",,"R",357586,"A",
137892,"R",0,"R",612560,"R",0
137953,"R",12233,"R",0,"R",0
137962,"R",3368,"A",,"A",
138132,"R",0,"R",45660,"R",0
138187,"R",597829,"R",217824,"R",0
138275,"R",31550,"A",,"R",1251
138284,"R",0,"R",343900,"R",0
138293,"R",12421,"A",,"R",828
138309,"R",9900,"A",,"A",
138336,"R",6030,"A",,"A",
138354,"R",190686,"A",,"R",24306
138372,"Z",0,"R",779333,"A",
138479,"R",0,"R",1847700,"R",0
138488,"Z",0,"R",457380,"A",
138497,"Z",0,"R",319160,"A",
138558,"R",68659,"A",,"A",
138594,"A",,"R",1464160,"A",
138600,"R",25000,"R",0,"R",506
138655,"R",5688,"A",,"R",0
138664,"R",0,"R",29640,"R",0
138682,"R",127072,"R",0,"R",0
138691,"R",73515,"A",,"R",0
138716,"R",88435,"A",,"R",6490
138725,"R",70994,"R",0,"R",7100
138761,"R",11208,"R",0,"R",0
138789,"R",123393,"A",,"R",12829
138813,"R",198368,"R",0,"R",0
138822,"Z",0,"R",214230,"A",
138840,"R",156082,"R",0,"R",0
138868,"R",10805,"R",0,"R",0
138877,"R",10040,"A",,"A",
138901,"R",46296,"A",,"A",
138938,"Z",0,"R",307920,"R",0
138947,"R",124747,"R",0,"R",16906
138956,"R",153940,"R",0,"R",0
138983,"R",123352,"A",,"R",6714
139010,"R",34871,"A",,"A",
139074,"R",34650,"R",847000,"A",
139092,"A",,"R",130022,"A",
139126,"R",67275,"R",0,"R",0
139144,"R",41610,"R",0,"R",2151
139153,"R",13550,"A",,"A",
139199,"R",38449,"A",,"R",15743
139205,"R",35803,"A",,"R",0
139214,"R",11208,"R",0,"R",0
139250,"R",42177,"A",,"A",
139278,"R",85086,"R",0,"R",0
139311,"R",108689,"A",,"A",
139348,"R",0,"R",0,"R",4779
139357,"R",125348,"R",0,"R",0
139366,"R",118678,"A",,"R",15392
139384,"R",114084,"R",0,"R",0
139393,"R",29469,"A",,"R",540
139463,"R",73700,"A",,"R",0
139506,"A",,"R",15000,"A",
139533,"R",179573,"A",,"R",27224
139579,"R",26280,"A",,"R",1456
139621,"R",29524,"R",0,"R",0
139630,"R",22182,"A",,"A",
139658,"R",212610,"R",0,"R",153800
139700,"R",55601,"A",,"A",
139719,"R",66927,"A",,"R",5125
139746,"R",5148,"A",,"R",0
139755,"R",347920,"A",,"R",154790
139764,"R",54470,"A",,"R",9854
139773,"R",82476,"A",,"R",0
139861,"R",114489,"A",,"R",17925
139898,"A",,"R",629938,"A",
139904,"R",163749,"A",,"A",
139931,"R",366836,"R",389946,"R",23110
139940,"R",475511,"A",,"R",161746
139959,"R",701671,"R",0,"R",179916
139968,"R",78207,"R",0,"R",0
139986,"R",137659,"R",0,"R",0
139995,"R",22190,"A",,"A",
140003,"R",14093,"A",,"A",
140012,"R",148545,"R",0,"R",0
140076,"R",46671,"R",0,"R",0
140085,"R",103979,"R",0,"R",0
140146,"A",,"A",,"R",1236
140164,"R",308752,"A",,"R",23154
140191,"Z",0,"R",122880,"A",
140234,"R",23995,"A",,"R",913
140243,"R",73671,"R",0,"R",0
140252,"R",45246,"A",,"R",2914
140304,"R",189697,"R",0,"R",0
140322,"R",98332,"A",,"A",
140331,"R",172137,"R",0,"R",0
140340,"R",12524,"R",211770,"R",0
140401,"R",22963,"A",,"R",8803
140447,"R",138347,"A",,"R",20928
140483,"R",55075,"A",,"R",0
140553,"R",81461,"A",,"A",
140562,"R",0,"R",0,"R",992
140571,"R",81133,"A",,"A",
140599,"R",73196,"R",0,"R",0
140669,"R",96121,"A",,"R",7756
140678,"R",69779,"R",0,"R",0
140696,"R",33898,"A",,"R",963
140711,"R",0,"R",72000,"R",0
140720,"R",26995,"A",,"A",
140809,"R",35041,"R",0,"R",0
140818,"R",26810,"R",339338,"R",22753
140827,"R",10848,"A",,"A",
140872,"R",29710,"R",0,"R",0
140942,"R",130424,"R",0,"R",0
140951,"R",215348,"A",,"R",27790
140960,"R",60094,"A",,"R",2508
140988,"R",55401,"A",,"R",846
140997,"R",29528,"A",,"A",
141006,"R",71488,"R",0,"R",0
141015,"Z",0,"R",184680,"A",
141060,"R",68598,"R",0,"R",0
141097,"R",76435,"A",,"R",9217
141121,"R",34154,"R",0,"R",0
141158,"R",61782,"R",0,"R",0
141167,"R",15080,"R",0,"R",2033
141185,"R",25534,"R",0,"R",0
141228,"R",53394,"R",0,"R",0
141237,"R",42370,"A",,"A",
141255,"R",104138,"R",0,"R",0
141264,"R",218464,"A",,"R",23307
141273,"R",70559,"R",0,"R",0
141307,"R",17557,"A",,"A",
141325,"R",17528,"A",,"R",288
141334,"R",197863,"R",0,"R",25926
141361,"R",18345,"A",,"A",
141468,"R",62517,"A",,"A",
141486,"R",54877,"A",,"R",10627
141565,"R",71114,"A",,"R",3481
141574,"R",335819,"A",,"R",101437
141583,"R",18265,"R",26710,"A",
141608,"R",0,"R",114730,"R",0
141644,"R",167447,"A",,"R",23853
141671,"R",0,"R",65670,"R",0
141680,"R",83965,"A",,"A",
141796,"R",136681,"A",,"A",
141802,"R",18614,"A",,"A",
141811,"R",105352,"A",,"A",
141839,"R",45684,"A",,"A",
141848,"A",,"R",210800,"A",
141857,"R",0,"R",285000,"R",0
141936,"A",,"A",,"R",1452
141945,"R",14238,"R",93600,"R",0
141981,"R",14283,"A",,"R",0
141990,"R",28643,"A",,"A",
142054,"R",17931,"R",434605,"R",0
142090,"R",3268,"A",,"A",
142115,"R",347829,"R",26576,"R",24073
142124,"A",,"R",112688,"A",
142179,"R",16092,"A",,"A",
142276,"R",272072,"A",,"R",34840
142285,"R",244609,"A",,"R",40461
142294,"R",24158,"A",,"R",2671
142328,"R",57544,"A",,"A",
142337,"R",22073,"A",,"A",
142407,"Z",0,"R",37512,"A",
142416,"Z",0,"R",2000,"A",
142443,"R",79473,"R",1194075,"A",
142461,"R",34957,"R",0,"R",5748
142489,"A",,"R",63648,"A",
142522,"R",344780,"A",,"A",
142559,"R",115341,"A",,"A",
142832,"A",,"A",,"R",6486
142869,"R",0,"R",52360,"R",0
142878,"P",0,"P",1632,"P",0
142887,"R",12409,"A",,"R",0
142957,"R",122,"R",0,"R",0
143048,"R",53384,"A",,"R",13401
143075,"R",44878,"Z",0,"A",
143084,"R",67656,"A",,"R",0
143118,"R",37866,"A",,"R",55539
143163,"R",13728,"A",,"R",1192
143181,"R",0,"R",17893,"R",0
143215,"R",251557,"A",,"A",
143233,"R",0,"A",,"R",1239
143279,"R",158332,"A",,"A",
143288,"R",16974,"R",0,"R",0
143297,"R",2155,"A",,"A",
143303,"A",,"R",36000,"A",
143358,"R",148194,"R",0,"R",13116
143376,"R",0,"R",280700,"R",0
143464,"R",0,"R",195000,"R",0
143473,"Z",0,"R",138225,"A",
143482,"Z",0,"R",140475,"A",
143491,"Z",0,"R",291975,"A",
143507,"Z",0,"R",69750,"A",
143516,"Z",0,"R",125600,"A",
143534,"A",,"R",152500,"A",
143543,"A",,"R",39923,"A",
143552,"A",,"R",144000,"A",
143613,"R",67457,"A",,"A",
143659,"R",0,"R",0,"R",2688
143695,"A",,"R",49700,"A",
143853,"R",19106,"A",,"R",73493
143880,"R",3692,"R",52915,"R",0
143941,"A",,"A",,"R",2538
143978,"A",,"A",,"R",5957
144005,"R",116713,"A",,"R",27092
144014,"A",,"A",,"R",1025
144050,"R",217605,"R",0,"R",343281
144157,"R",135229,"A",,"A",
144166,"R",231905,"A",,"A",
144175,"R",120752,"A",,"A",
144184,"R",330987,"A",,"A",
144193,"R",228160,"A",,"A",
144209,"R",159220,"A",,"A",
144218,"R",238256,"A",,"A",
144281,"R",225672,"R",0,"R",7618
144351,"R",23737,"A",,"R",20369
144467,"R",14877,"A",,"A",
144485,"A",,"R",346146,"A",
144564,"R",56284,"A",,"A",
144573,"R",0,"R",16168,"R",0
144616,"R",0,"R",37500,"R",0
144740,"R",497583,"A",,"R",145846
144759,"R",352806,"A",,"R",68620
144795,"Z",0,"R",109152,"A",
144856,"K",0,"K",28299,"K",0
144865,"R",532520,"A",,"A",
144883,"R",38282,"R",0,"R",0
144892,"R",261471,"A",,"R",29214
144944,"R",182206,"A",,"A",
144962,"R",70934,"R",0,"R",2209
144971,"R",15345,"R",0,"R",0
145099,"Z",0,"R",42720,"A",
145239,"R",0,"R",305940,"R",0
145275,"A",,"A",,"R",2927
145309,"R",1940,"A",,"A",
145336,"R",58995,"A",,"R",42814
145354,"R",1427,"A",,"A",
145372,"R",33249,"A",,"R",471
145406,"R",0,"R",106800,"R",0
145424,"A",,"R",73473,"A",
145433,"A",,"R",88823,"A",
145460,"R",22624,"A",,"A",
145497,"R",7482,"R",0,"R",0
145521,"R",53524,"A",,"A",
145558,"R",36,"R",0,"R",20145
145600,"R",450585,"A",,"R",156626
145619,"R",53025,"A",,"R",18526
145637,"R",865948,"A",,"R",266139
145646,"R",66780,"R",0,"R",0
145682,"R",215365,"A",,"A",
145691,"R",25504,"A",,"R",69
145707,"R",41965,"A",,"A",
145725,"R",59787,"A",,"R",65198
145761,"R",156,"Z",0,"A",
145770,"R",3,"A",,"R",13313
145813,"R",513797,"A",,"R",49376
145831,"R",80715,"A",,"A",
145886,"A",,"A",,"R",964
146010,"R",109173,"R",0,"R",0
146205,"R",102632,"A",,"A",
146214,"R",0,"R",53976,"R",0
146241,"A",,"A",,"R",3355
146278,"R",48221,"A",,"A",
146296,"R",226104,"A",,"A",
146339,"R",30491,"R",0,"R",0
146348,"R",78733,"A",,"A",
146366,"R",76523,"A",,"A",
146393,"R",23755,"A",,"A",
146418,"R",78052,"A",,"A",
146427,"R",29425,"A",,"A",
146454,"R",88730,"R",88730,"R",0
146472,"R",240667,"A",,"A",
146481,"R",38568,"A",,"R",168
146490,"A",,"A",,"R",16560
146506,"R",163052,"A",,"A",
146524,"Z",0,"R",34200,"A",
146533,"R",1757,"A",,"R",0
146603,"R",106950,"A",,"A",
146612,"R",79034,"A",,"R",16364
146621,"R",1120,"R",0,"R",0
146667,"R",17458,"A",,"R",3378
146676,"R",17282,"R",0,"A",
146685,"R",149066,"A",,"A",
146700,"R",0,"R",1125960,"R",0
146719,"R",203612,"A",,"R",87817
146728,"A",,"A",,"R",4944
146755,"R",3850,"R",70,"A",
146791,"A",,"R",114682,"A",
146807,"A",,"R",169500,"A",
146816,"Z",0,"A",,"R",0
146825,"R",17453,"R",0,"R",0
146977,"A",,"A",,"R",1683
147004,"R",108926,"A",,"A",
147013,"R",57664,"A",,"A",
147031,"A",,"A",,"R",5544
147129,"R",1320,"R",0,"R",0
147165,"R",4830,"R",0,"R",0
147192,"A",,"R",420,"A",
147244,"R",75477,"A",,"R",926
147332,"R",635,"A",,"A",
147341,"R",31355,"R",0,"R",0
147378,"R",287761,"A",,"A",
147396,"R",2543,"R",0,"R",0
147411,"R",65613,"A",,"A",
147439,"A",,"R",85445,"A",
147518,"R",1412,"Z",0,"A",
147536,"R",100858,"A",,"R",66315
147590,"R",0,"R",62160,"R",0
147642,"R",0,"R",137250,"R",0
147660,"R",60403,"A",,"R",5426
147679,"R",43980,"A",,"R",12146
147697,"R",0,"R",0,"R",3848
147703,"R",475182,"A",,"R",98257
147749,"R",26511,"R",0,"A",
147767,"R",366105,"A",,"R",189366
147776,"R",193087,"A",,"R",36707
147800,"R",230937,"A",,"A",
147819,"Z",0,"R",91500,"A",
147828,"R",59490,"A",,"R",22109
147916,"R",181208,"A",,"A",
147970,"A",,"R",261011,"A",
148007,"R",87018,"A",,"A",
148016,"R",24398,"Z",0,"A",
148098,"A",,"R",37500,"A",
148131,"R",33965,"A",,"R",4635
148140,"R",16164,"A",,"R",0
148168,"A",,"R",51300,"A",
148177,"R",41689,"A",,"A",
148256,"R",77695,"A",,"A",
148292,"R",68986,"A",,"A",
148335,"R",292637,"A",,"A",
148380,"R",156517,"A",,"A",
148399,"Z",0,"R",171480,"A",
148405,"R",30025,"A",,"R",15187
148487,"R",87964,"A",,"R",42244
148496,"R",33194,"R",0,"R",18668
148511,"R",1717,"A",,"R",16750
148575,"R",2112,"A",,"R",87
148584,"R",53185,"R",0,"R",26206
148593,"R",1999,"A",,"A",
148627,"R",68204,"A",,"R",31525
148654,"R",52872,"A",,"R",28428
148672,"R",55435,"A",,"A",
148724,"R",0,"R",0,"R",4711
148821,"R",48372,"A",,"A",
148849,"R",3033,"R",0,"R",6
148876,"R",24244,"R",0,"R",0
148885,"R",0,"R",0,"R",2805
148919,"Z",0,"R",41400,"A",
148937,"R",62886,"A",,"A",
148955,"R",4057,"R",69744,"R",0
148973,"R",0,"R",81550,"R",0
148982,"A",,"A",,"R",1385
148991,"R",41184,"A",,"A",
149019,"R",9001,"A",,"A",
149028,"R",2078,"A",,"A",
149204,"R",97215,"R",97215,"R",0
149222,"R",498454,"A",,"R",64552
149231,"R",264883,"A",,"R",40824
149310,"R",5488,"R",0,"A",
149329,"R",1740,"A",,"R",360
149365,"R",154984,"A",,"A",
149499,"A",,"R",3000,"A",
149505,"R",16044,"A",,"A",
149514,"R",31452,"R",0,"R",11236
149532,"R",247620,"A",,"A",
149550,"A",,"R",52000,"A",
149639,"R",2902,"A",,"R",5292
149727,"R",148263,"A",,"A",
149763,"R",1436,"A",,"A",
149772,"R",294145,"A",,"R",40042
149781,"R",77035,"A",,"R",10085
149842,"R",265715,"A",,"A",
150048,"R",12433,"A",,"A",
150066,"R",60320,"R",0,"R",5966
150075,"A",,"R",24000,"R",0
150127,"R",790,"R",0,"A",
150136,"R",489534,"A",,"R",56038
150145,"R",39422,"A",,"R",1653
150163,"R",117212,"A",,"R",9973
150172,"R",22193,"A",,"R",450
150215,"A",,"A",,"R",4638
150251,"R",9605,"R",0,"R",0
150288,"A",,"A",,"R",12734
150303,"A",,"R",65198,"A",
150367,"R",19227,"A",,"R",0
150376,"R",24718,"A",,"R",0
150400,"R",66940,"A",,"R",0
150428,"A",,"R",39897,"A",
150437,"R",106500,"R",81939,"R",0
150455,"R",28290,"A",,"R",1136
150525,"A",,"R",147000,"A",
150534,"R",74243,"R",579,"R",596
150561,"R",16862,"A",,"A",
150604,"R",30937,"A",,"A",
150640,"Z",0,"R",5373,"A",
150668,"R",28012,"A",,"R",24
150677,"R",32409,"R",0,"R",2518
150695,"A",,"R",133500,"A",
150710,"R",0,"R",151500,"A",
150756,"R",37865,"R",0,"R",0
150765,"A",,"R",49500,"A",
150774,"R",16389,"R",0,"R",0
150853,"R",0,"R",33473,"R",0
150941,"R",28495,"A",,"R",243
150978,"R",77106,"A",,"A",
150987,"R",172528,"A",,"A",
150996,"R",31847,"A",,"A",
151005,"R",92657,"A",,"A",
151014,"R",40413,"A",,"A",
151023,"R",75171,"A",,"A",
151032,"R",92844,"A",,"A",
151041,"R",47943,"A",,"A",
151050,"R",76582,"A",,"A",
151069,"R",76525,"A",,"A",
151078,"R",28669,"A",,"A",
151087,"R",110148,"A",,"A",
151096,"R",30065,"A",,"A",
151102,"R",219217,"A",,"R",10730
151111,"R",471574,"A",,"R",167422
151157,"R",16269,"A",,"R",0
151166,"R",38385,"R",0,"A",
151184,"Z",0,"R",401544,"A",
151193,"R",12262,"R",0,"R",0
151209,"R",14937,"A",,"A",
151236,"R",14550,"R",0,"A",
151245,"R",9013,"A",,"A",
151263,"R",76086,"R",0,"R",15982
151290,"R",84375,"R",0,"R",8481
151306,"R",220449,"A",,"R",8315
151324,"R",275725,"A",,"R",28432
151333,"R",50844,"A",,"R",3107
151342,"R",128072,"A",,"R",19272
151351,"R",887122,"A",,"R",162055
151360,"R",88832,"A",,"R",9321
151379,"R",122818,"A",,"R",12053
151388,"R",57527,"A",,"R",703
151458,"R",22490,"A",,"R",0
151467,"Z",0,"R",203600,"A",
151494,"R",31179,"A",,"A",
151500,"R",23196,"A",,"A",
151519,"R",31186,"A",,"Z",0
151537,"R",1869,"A",,"A",
151564,"A",,"R",52492,"A",
151607,"A",,"R",103500,"A",
151616,"R",16056,"R",0,"R",0
151625,"R",9600,"R",0,"R",0
151652,"R",0,"R",51080,"R",0
151661,"R",57327,"R",1115120,"A",
151777,"R",34415,"R",0,"R",432
151786,"R",33792,"A",,"R",192
151801,"R",148687,"A",,"R",68530
151810,"R",9906,"R",0,"R",1398
151829,"Z",0,"R",25250,"A",
151865,"A",,"A",,"R",2203
151874,"A",,"R",166500,"A",
151944,"R",20461,"R",0,"R",0
151962,"R",13524,"A",,"A",
152044,"A",,"R",272000,"A",
152080,"R",248256,"A",,"R",58744
152099,"R",65160,"R",14400,"R",13926
152150,"A",,"R",25768,"A",
152220,"R",36022,"A",,"A",
152248,"R",170084,"A",,"R",12362
152266,"R",70487,"A",,"R",322
152275,"A",,"R",374000,"A",
152309,"R",0,"R",141000,"R",0
152318,"R",74171,"A",,"R",3180
152327,"R",0,"R",64097,"R",0
152336,"R",36259,"A",,"R",3080
152363,"R",26778,"A",,"R",186
152381,"R",22809,"A",,"R",974
152390,"R",47696,"A",,"R",353
152415,"R",9530,"R",0,"R",0
152424,"R",14120,"A",,"A",
152451,"R",0,"R",0,"R",2700
152497,"R",3751,"R",0,"R",0
152530,"R",62089,"A",,"A",
152567,"R",37041,"R",0,"R",0
152600,"R",86831,"A",,"R",3376
152628,"A",,"R",44535,"A",
152637,"R",202843,"A",,"A",
152673,"R",31512,"A",,"A",
152798,"R",4205,"A",,"R",415
152822,"R",39568,"A",,"A",
152992,"R",25889,"A",,"R",223
153001,"R",83832,"A",,"R",1245
153038,"R",0,"R",52500,"R",0
153074,"Z",0,"R",206400,"A",
153083,"Z",0,"R",229500,"A",
153092,"A",,"R",21800,"A",
153108,"R",40149,"R",0,"R",0
153126,"R",24985,"R",0,"R",3000
153144,"R",41458,"R",0,"R",327
153162,"R",32794,"R",0,"R",0
153171,"R",0,"R",45360,"R",0
153214,"R",253469,"A",,"A",
153241,"R",2413,"R",0,"R",0
153250,"R",42663,"A",,"R",258
153269,"R",107314,"R",0,"R",61423
153278,"R",12161,"A",,"R",1735
153302,"R",9133,"R",0,"R",0
153311,"R",144843,"A",,"A",
153320,"R",11614,"A",,"R",1514
153339,"A",,"R",31500,"A",
153366,"R",47142,"R",0,"R",2847
153375,"R",12405,"A",,"R",0
153384,"R",41992,"A",,"A",
153409,"R",39542,"R",237257,"A",
153418,"R",20359,"A",,"A",
153427,"R",3615,"A",,"A",
153445,"R",54218,"A",,"A",
153472,"R",95352,"R",1641198,"R",0
153524,"R",91892,"A",,"A",
153533,"R",63841,"R",1512764,"R",0
153542,"Z",0,"R",33600,"A",
153588,"A",,"R",31200,"A",
153597,"A",,"R",210000,"A",
153603,"R",671815,"A",,"R",81820
153621,"R",20766,"A",,"A",
153630,"R",90406,"A",,"R",0
153658,"R",534623,"A",,"R",174529
153737,"R",282597,"A",,"A",
153746,"A",,"R",86550,"A",
153764,"A",,"R",268550,"A",
153773,"Z",0,"R",184850,"A",
153782,"A",,"R",75275,"A",
153825,"R",47128,"A",,"R",1671
153834,"R",88824,"A",,"A",
153861,"R",9553,"A",,"R",14428
153922,"R",55257,"A",,"A",
153977,"R",9962,"A",,"A",
154004,"R",22869,"R",0,"R",1724
154013,"R",36848,"A",,"A",
154022,"R",13332,"R",0,"R",80
154059,"R",65963,"A",,"A",
154095,"R",349915,"A",,"R",29045
154101,"R",37649,"A",,"A",
154110,"R",85417,"R",1995373,"A",
154129,"R",23789,"R",573375,"A",
154156,"R",3828,"A",,"R",8580
154165,"A",,"R",60480,"A",
154174,"R",2922,"A",,"R",133
154208,"A",,"R",221097,"A",
154235,"R",60795,"A",,"R",16900
154262,"R",3160,"A",,"A",
154332,"A",,"R",67350,"A",
154341,"A",,"R",180100,"A",
154350,"R",49294,"R",0,"R",128
