UNITID,XCDACTUA,CDACTUA,XCNACTUA,CNACTUA,XCDACTGA,CDACTGA,XEFTEUG,EFTEUG,XEFTEGD,EFTEGD,XFTEUG,FTEUG,XFTEGD,FTEGD,XFTEDPP,FTEDPP,ACTTYPE 
158334,"R",669,"A",,"A",,"G",22,"A",,"G",22,"A",,"A",,2
158343,"R",2430,"A",,"A",,"G",81,"A",,"G",81,"A",,"A",,2
158352,"R",59080,"A",,"A",,"G",1969,"A",,"G",1969,"A",,"A",,2
158431,"R",186258,"A",,"A",,"G",6209,"A",,"G",6209,"A",,"A",,2
158440,"R",3842,"A",,"A",,"G",128,"A",,"G",128,"A",,"A",,2
158477,"R",20953,"A",,"R",1350,"G",698,"G",56,"G",698,"G",56,"A",,2
158538,"A",,"R",35000,"A",,"G",39,"A",,"G",39,"A",,"A",,1
158617,"R",27602,"R",239875,"A",,"G",1187,"A",,"G",1187,"A",,"A",,3
158644,"A",,"R",56319,"A",,"G",63,"A",,"G",63,"A",,"A",,1
158662,"R",385294,"A",,"A",,"G",12843,"A",,"G",12843,"A",,"A",,2
158723,"R",15136,"A",,"A",,"G",336,"A",,"G",336,"A",,"A",,2
158778,"A",,"R",36596,"A",,"G",41,"A",,"G",41,"A",,"A",,1
158787,"A",,"R",78588,"A",,"G",87,"A",,"G",87,"A",,"A",,1
158802,"R",39008,"A",,"A",,"G",1300,"A",,"G",1300,"A",,"A",,2
158884,"R",41711,"A",,"A",,"G",1390,"A",,"G",1390,"A",,"A",,2
159009,"R",125740,"A",,"R",16658,"G",4191,"G",694,"G",4191,"G",694,"A",,2
159027,"A",,"R",68400,"A",,"G",76,"A",,"G",76,"A",,"A",,1
159197,"R",35896,"A",,"A",,"G",798,"A",,"G",798,"A",,"A",,2
159319,"A",,"R",29400,"A",,"G",33,"A",,"G",33,"A",,"A",,1
159328,"A",,"R",63000,"A",,"G",70,"A",,"G",70,"A",,"A",,1
159373,"R",25716,"A",,"R",20051,"G",857,"G",835,"G",857,"G",835,"R",1271,2
159382,"R",50872,"A",,"Z",0,"G",1696,"A",,"G",1696,"A",,"A",,2
159391,"R",699178,"A",,"R",96352,"G",23306,"G",4015,"G",23306,"G",4015,"R",1259,2
159407,"R",52160,"A",,"A",,"G",1739,"A",,"G",1739,"A",,"A",,2
159416,"R",86741,"A",,"R",6422,"G",2891,"G",268,"G",2891,"G",268,"A",,2
159443,"R",71346,"A",,"A",,"G",2378,"A",,"G",2378,"A",,"A",,2
159513,"A",,"R",198757,"A",,"G",221,"A",,"G",221,"A",,"A",,1
159522,"A",,"R",172380,"A",,"G",192,"A",,"G",192,"A",,"A",,1
159531,"A",,"R",53564,"A",,"G",60,"A",,"G",60,"A",,"A",,1
159568,"R",32099,"A",,"R",8030,"G",1070,"G",335,"G",1070,"G",335,"A",,2
159601,"A",,"R",41684,"A",,"G",46,"A",,"G",46,"A",,"A",,1
159647,"R",225891,"A",,"R",30759,"G",5020,"G",854,"R",7530,"R",1282,"R",29,2
159656,"R",97739,"A",,"R",15690,"G",3258,"G",654,"G",3258,"G",654,"R",782,2
159717,"R",208260,"A",,"R",12044,"G",6942,"G",502,"G",6942,"G",502,"A",,2
159939,"R",197825,"A",,"R",38560,"G",6594,"G",1607,"G",6594,"G",1607,"A",,2
159948,"R",17837,"A",,"R",26256,"G",595,"G",1094,"G",595,"G",1094,"A",,2
159966,"R",164749,"A",,"R",12109,"G",5492,"G",505,"G",5492,"G",505,"A",,2
159993,"R",176200,"A",,"R",21382,"G",5873,"G",891,"G",5873,"G",891,"R",320,2
160010,"R",52116,"A",,"A",,"G",1737,"A",,"G",1737,"A",,"A",,2
160029,"A",,"A",,"R",1339,"A",,"G",56,"A",,"G",56,"A",,-2
160038,"R",210249,"A",,"R",16609,"G",7008,"G",692,"G",7008,"G",692,"A",,2
160065,"R",26365,"A",,"R",2928,"G",879,"G",122,"G",879,"G",122,"A",,2
160074,"R",36298,"A",,"R",5563,"G",1210,"G",232,"G",1210,"G",232,"A",,2
160117,"A",,"R",53645,"A",,"G",60,"A",,"G",60,"A",,"A",,1
160126,"A",,"R",26165,"A",,"G",29,"A",,"G",29,"A",,"A",,1
160135,"A",,"R",35642,"A",,"G",40,"A",,"G",40,"A",,"A",,1
160199,"A",,"R",75048,"A",,"G",83,"A",,"G",83,"A",,"A",,1
160320,"A",,"R",1287460,"A",,"G",1431,"A",,"G",1431,"A",,"A",,1
160409,"R",2500,"A",,"A",,"G",83,"A",,"G",83,"A",,"A",,2
160445,"A",,"R",137645,"A",,"G",153,"A",,"G",153,"A",,"A",,1
160472,"A",,"R",43108,"A",,"G",48,"A",,"G",48,"A",,"A",,1
160481,"R",45186,"R",46857,"A",,"G",1558,"A",,"G",1558,"A",,"A",,3
160524,"R",13531,"R",59375,"A",,"G",517,"A",,"R",566,"A",,"A",,3
160579,"R",64800,"A",,"A",,"G",2160,"A",,"G",2160,"A",,"A",,2
160597,"A",,"R",92368,"A",,"G",103,"A",,"G",103,"A",,"A",,1
160612,"R",354760,"A",,"R",21310,"G",11825,"G",888,"G",11825,"G",888,"R",13,2
160621,"R",153387,"A",,"R",17379,"G",5113,"G",724,"G",5113,"G",724,"R",3,2
160630,"R",29274,"A",,"R",3584,"G",976,"G",149,"G",976,"G",149,"A",,2
160649,"R",68318,"A",,"A",,"G",2277,"A",,"G",2277,"A",,"A",,2
160658,"R",400548,"A",,"R",27394,"G",13352,"G",1141,"G",13352,"G",1141,"R",8,2
160667,"R",50202,"A",,"A",,"G",1673,"A",,"G",1673,"A",,"A",,2
160755,"R",251691,"A",,"R",64773,"G",8390,"G",2699,"G",8390,"G",2699,"R",1628,2
160904,"R",71451,"A",,"R",2637,"G",2382,"G",110,"G",2382,"G",110,"R",643,2
160913,"R",44380,"R",74908,"A",,"G",1563,"A",,"G",1563,"A",,"A",,3
160940,"R",45711,"A",,"R",306,"G",1524,"G",13,"G",1524,"G",13,"A",,2
160959,"R",9427,"A",,"R",369,"G",314,"G",15,"G",314,"G",15,"A",,2
160977,"R",15263,"A",,"A",,"G",509,"A",,"R",1746,"A",,"A",,2
160995,"R",14601,"A",,"A",,"G",487,"A",,"G",487,"A",,"A",,2
161004,"R",54283,"A",,"A",,"G",1809,"A",,"G",1809,"A",,"A",,2
161022,"R",4973,"A",,"A",,"G",166,"A",,"G",166,"A",,"A",,2
161077,"R",57660,"A",,"A",,"G",1922,"A",,"G",1922,"A",,"A",,2
161086,"R",58643,"A",,"A",,"G",1955,"A",,"G",1955,"A",,"A",,2
161138,"R",51527,"A",,"A",,"G",1718,"A",,"G",1718,"A",,"A",,2
161165,"R",64463,"A",,"R",6526,"G",2149,"G",272,"G",2149,"G",272,"R",346,2
161192,"R",43981,"A",,"A",,"G",1466,"A",,"G",1466,"A",,"A",,2
161208,"R",2130,"A",,"A",,"G",71,"A",,"G",71,"A",,"A",,2
161217,"R",96124,"A",,"A",,"G",3204,"A",,"G",3204,"A",,"A",,2
161226,"R",59052,"A",,"R",1640,"G",1968,"G",68,"G",1968,"G",68,"A",,2
161235,"R",25038,"A",,"A",,"G",835,"A",,"G",835,"A",,"A",,2
161244,"R",18403,"A",,"A",,"G",613,"A",,"G",613,"A",,"A",,2
161253,"R",236759,"A",,"R",24931,"G",7892,"G",1039,"G",7892,"G",1039,"A",,2
161299,"R",29720,"A",,"R",376,"G",991,"G",16,"G",991,"G",16,"A",,2
161341,"R",30608,"A",,"A",,"G",1020,"A",,"G",1020,"A",,"A",,2
161457,"R",84228,"A",,"R",41555,"G",2808,"G",1731,"G",2808,"G",1731,"R",1067,2
161484,"R",22178,"A",,"A",,"G",739,"A",,"G",739,"A",,"A",,2
161493,"A",,"R",328431,"A",,"G",365,"A",,"G",365,"A",,"A",,1
161509,"R",10333,"A",,"R",1215,"G",344,"G",51,"R",346,"R",34,"A",,2
161518,"R",41677,"A",,"R",14893,"G",1389,"G",621,"G",1389,"G",621,"A",,2
161527,"A",,"R",199519,"A",,"G",222,"A",,"G",222,"A",,"A",,1
161545,"R",139976,"A",,"A",,"G",4666,"A",,"G",4666,"A",,"A",,2
161554,"R",162205,"A",,"R",29758,"G",5407,"G",1240,"G",5407,"G",1240,"R",280,2
161563,"R",24360,"A",,"R",2787,"G",812,"G",116,"G",812,"G",116,"A",,2
161572,"R",14936,"A",,"A",,"G",498,"A",,"R",550,"A",,"A",,2
161581,"R",10200,"A",,"A",,"G",340,"A",,"G",340,"A",,"A",,2
161615,"A",,"R",46149,"A",,"G",51,"A",,"G",51,"A",,"A",,1
161651,"A",,"R",73000,"A",,"G",81,"A",,"G",81,"A",,"A",,1
161688,"R",72207,"A",,"A",,"G",2407,"A",,"G",2407,"A",,"A",,2
161767,"R",315029,"A",,"A",,"G",10501,"A",,"G",10501,"A",,"A",,2
161776,"R",15342,"A",,"A",,"G",511,"A",,"G",511,"A",,"A",,2
161800,"A",,"R",130500,"A",,"G",145,"A",,"G",145,"A",,"A",,1
161855,"A",,"R",117000,"A",,"G",130,"A",,"G",130,"A",,"A",,1
161864,"R",106808,"A",,"A",,"G",3560,"A",,"G",3560,"A",,"A",,2
161873,"R",74399,"A",,"R",26685,"G",2480,"G",1112,"G",2480,"G",1112,"R",1207,2
162007,"R",115444,"A",,"R",16047,"G",3848,"G",669,"G",3848,"G",669,"A",,2
162061,"R",11533,"A",,"R",7599,"G",384,"G",317,"G",384,"G",317,"A",,2
162104,"R",46744,"A",,"A",,"G",1558,"A",,"G",1558,"A",,"A",,2
162122,"R",173261,"A",,"A",,"G",5775,"A",,"G",5775,"A",,"A",,2
162168,"R",46481,"A",,"A",,"G",1549,"A",,"G",1549,"A",,"A",,2
162210,"R",30794,"A",,"R",3752,"G",1026,"G",156,"G",1026,"G",156,"A",,2
162283,"R",79429,"A",,"R",6050,"G",2648,"G",252,"G",2648,"G",252,"R",0,2
162335,"A",,"R",80520,"A",,"G",89,"A",,"G",89,"A",,"A",,1
162371,"A",,"R",490500,"A",,"G",545,"A",,"G",545,"A",,"A",,1
162557,"R",113945,"A",,"A",,"G",3798,"A",,"G",3798,"A",,"A",,2
162584,"R",132204,"A",,"R",12882,"G",4407,"G",537,"G",4407,"G",537,"R",288,2
162609,"R",20407,"A",,"A",,"G",680,"A",,"G",680,"A",,"A",,2
162654,"R",43216,"A",,"R",11042,"G",1441,"G",460,"G",1441,"G",460,"A",,2
162681,"R",37488,"A",,"R",905,"G",1250,"G",38,"G",1250,"G",38,"A",,2
162690,"R",96593,"A",,"A",,"G",3220,"A",,"G",3220,"A",,"A",,2
162706,"R",135906,"A",,"A",,"G",4530,"A",,"G",4530,"A",,"A",,2
162760,"R",39381,"A",,"R",10963,"G",1313,"G",457,"G",1313,"G",457,"A",,2
162779,"R",195850,"A",,"A",,"G",6528,"A",,"G",6528,"A",,"A",,2
162830,"A",,"R",56252,"A",,"G",63,"A",,"G",63,"A",,"A",,1
162928,"R",201254,"A",,"R",332636,"G",6708,"G",13860,"G",6708,"G",13860,"R",480,2
162982,"A",,"R",86784,"A",,"G",96,"A",,"G",96,"A",,"A",,1
163028,"A",,"R",652572,"A",,"G",725,"A",,"G",725,"A",,"A",,1
163046,"R",115614,"A",,"R",32659,"G",3854,"G",1361,"R",3932,"R",1293,"R",54,2
163107,"A",,"R",39600,"A",,"G",44,"A",,"G",44,"A",,"A",,1
163204,"R",514791,"A",,"R",189119,"G",17160,"G",7880,"G",17160,"G",7880,"R",971,2
163259,"R",20086,"A",,"R",59808,"G",670,"G",2492,"R",668,"R",2499,"R",3351,2
163268,"R",292134,"A",,"R",34130,"G",9738,"G",1422,"G",9738,"G",1422,"A",,2
163286,"R",788248,"A",,"R",155017,"G",26275,"G",6459,"G",26275,"G",6459,"R",3766,2
163295,"R",58008,"A",,"R",7984,"G",1934,"G",333,"G",1934,"R",266,"A",,2
163338,"R",109731,"A",,"R",5846,"G",3658,"G",244,"G",3658,"G",244,"R",512,2
163347,"R",41670,"A",,"A",,"G",1389,"A",,"G",1389,"A",,"A",,2
163408,"A",,"R",105300,"A",,"G",117,"A",,"G",117,"A",,"A",,1
163426,"R",539961,"A",,"A",,"G",17999,"A",,"G",17999,"A",,"A",,2
163453,"R",186795,"A",,"R",21270,"G",6227,"G",886,"G",6227,"G",886,"A",,2
163462,"R",55469,"A",,"R",11124,"G",1849,"G",464,"G",1849,"G",464,"A",,2
163532,"R",10668,"A",,"R",3611,"G",356,"G",150,"G",356,"G",150,"R",25,2
163541,"A",,"R",363600,"A",,"G",404,"A",,"G",404,"A",,"A",,1
163578,"R",28706,"A",,"R",17732,"G",957,"G",739,"G",957,"G",739,"R",281,2
163657,"R",256105,"A",,"A",,"G",8537,"A",,"G",8537,"A",,"A",,2
163736,"R",30326,"A",,"A",,"G",1011,"A",,"G",1011,"A",,"A",,2
163754,"A",,"R",91787,"A",,"G",102,"A",,"G",102,"A",,"A",,1
163815,"A",,"R",115200,"A",,"G",128,"A",,"G",128,"A",,"A",,1
163851,"R",237679,"A",,"R",10859,"G",7923,"G",452,"G",7923,"G",452,"R",5,2
163912,"R",57665,"A",,"R",1427,"G",1922,"G",59,"G",1922,"G",59,"A",,2
163921,"R",39778,"A",,"R",767,"G",1326,"G",32,"G",1326,"G",32,"A",,2
163976,"R",15169,"A",,"R",1428,"G",506,"G",60,"G",506,"G",60,"A",,2
164058,"R",20578,"A",,"A",,"G",686,"A",,"G",686,"A",,"A",,2
164076,"R",520805,"A",,"R",54191,"G",17360,"G",2258,"G",17360,"G",2258,"R",51,2
164085,"A",,"A",,"R",14000,"A",,"G",583,"A",,"G",583,"A",,-2
164100,"A",,"R",185000,"A",,"G",206,"A",,"G",206,"A",,"A",,1
164155,"R",170444,"A",,"A",,"G",5681,"A",,"G",5681,"A",,"A",,2
164173,"R",106252,"A",,"R",7686,"G",3542,"G",320,"G",3542,"G",320,"A",,2
164216,"R",48784,"A",,"R",495,"G",1626,"G",21,"G",1626,"G",21,"A",,2
164270,"R",51867,"A",,"R",19893,"G",1729,"G",829,"G",1729,"G",829,"A",,2
164313,"R",67679,"A",,"A",,"G",2256,"A",,"G",2256,"A",,"A",,2
164368,"R",1,"A",,"R",16325,"G",0,"G",680,"G",0,"G",680,"A",,2
164438,"R",17980,"A",,"R",4566,"G",599,"G",190,"G",599,"G",190,"A",,2
164447,"R",39428,"A",,"R",34059,"G",1314,"G",1419,"R",1643,"R",1892,"R",83,2
164465,"R",58816,"A",,"A",,"G",1961,"A",,"G",1961,"A",,"A",,2
164474,"A",,"A",,"R",4044,"A",,"G",169,"A",,"G",169,"A",,-2
164492,"R",27759,"A",,"R",6480,"G",925,"G",270,"G",925,"G",270,"A",,2
164535,"A",,"R",48825,"A",,"G",54,"A",,"G",54,"A",,"A",,1
164562,"R",65055,"A",,"R",9857,"G",2169,"G",411,"G",2169,"R",548,"A",,2
164580,"R",64329,"A",,"R",26070,"G",2144,"G",1086,"G",2144,"G",1086,"A",,2
164599,"A",,"R",29644,"A",,"G",33,"A",,"G",33,"A",,"A",,1
164614,"R",2271,"A",,"A",,"G",76,"A",,"G",76,"A",,"A",,2
164632,"R",41517,"A",,"R",16812,"G",1384,"G",701,"G",1384,"G",701,"A",,2
164641,"R",30257,"A",,"A",,"G",1009,"A",,"G",1009,"A",,"A",,2
164678,"R",6178,"R",2837,"A",,"G",209,"A",,"G",209,"A",,"A",,3
164720,"R",47697,"A",,"A",,"G",1590,"A",,"G",1590,"A",,"A",,2
164739,"R",121222,"A",,"R",28501,"G",4041,"G",1188,"G",4041,"G",1188,"A",,2
164748,"R",138545,"A",,"R",2595,"G",4618,"G",108,"G",4618,"G",108,"A",,2
164775,"R",44476,"A",,"A",,"G",1483,"A",,"G",1483,"A",,"A",,2
164845,"A",,"R",231798,"A",,"G",258,"A",,"G",258,"A",,"A",,1
164872,"R",7631,"A",,"R",6492,"G",254,"G",271,"G",254,"G",271,"A",,2
164915,"A",,"A",,"R",1692,"A",,"G",71,"A",,"G",71,"R",26,-2
164924,"R",262211,"A",,"R",79912,"G",8740,"G",3330,"R",9480,"G",3330,"R",786,2
164933,"R",9538,"A",,"R",1872,"G",318,"G",78,"G",318,"G",78,"A",,2
164988,"R",632100,"A",,"R",209028,"G",21070,"G",8710,"G",21070,"G",8710,"R",2163,2
165015,"R",123288,"A",,"R",68550,"G",4110,"G",2856,"G",4110,"G",2856,"A",,2
165024,"R",263110,"A",,"R",24778,"G",8770,"G",1032,"G",8770,"G",1032,"A",,2
165033,"R",171196,"A",,"A",,"G",5707,"A",,"G",5707,"A",,"A",,2
165060,"R",5740,"A",,"A",,"G",191,"A",,"G",191,"A",,"A",,2
165112,"R",264431,"A",,"A",,"G",8814,"A",,"G",8814,"A",,"A",,2
165167,"R",22519,"A",,"R",48744,"G",751,"G",2031,"G",751,"G",2031,"A",,2
165194,"R",74730,"A",,"A",,"G",2491,"A",,"G",2491,"A",,"A",,2
165255,"A",,"R",231300,"A",,"G",257,"A",,"G",257,"A",,"A",,1
165264,"R",16626,"A",,"A",,"G",554,"A",,"G",554,"A",,"A",,2
165334,"R",74111,"A",,"R",29199,"G",2470,"G",1217,"G",2470,"G",1217,"A",,2
165495,"A",,"A",,"R",432,"A",,"G",18,"A",,"G",18,"A",,-2
165529,"R",72145,"A",,"R",4345,"G",2405,"G",181,"R",2550,"G",181,"A",,2
165556,"A",,"R",226312,"A",,"G",251,"A",,"G",251,"A",,"A",,1
165574,"R",33724,"A",,"A",,"G",1124,"A",,"G",1124,"A",,"A",,2
165608,"A",,"R",75208,"A",,"G",84,"A",,"G",84,"A",,"A",,1
165635,"A",,"R",359767,"A",,"G",400,"A",,"G",400,"A",,"A",,1
165644,"R",35255,"A",,"R",3004,"G",1175,"G",125,"G",1175,"G",125,"A",,2
165662,"R",118761,"A",,"R",16746,"G",3959,"G",698,"G",3959,"G",698,"A",,2
165671,"R",63472,"A",,"R",4106,"G",2116,"G",171,"G",2116,"G",171,"A",,2
165699,"R",80884,"A",,"R",32833,"G",2696,"G",1368,"R",2528,"R",1216,"A",,2
165705,"A",,"A",,"R",1484,"A",,"G",62,"A",,"G",62,"A",,-2
165750,"A",,"R",85768,"A",,"G",95,"A",,"G",95,"A",,"A",,1
165802,"R",48035,"A",,"A",,"G",1601,"A",,"G",1601,"A",,"A",,2
165820,"R",108670,"A",,"R",33306,"G",3622,"G",1388,"G",3622,"G",1388,"A",,2
165866,"R",129932,"A",,"R",33885,"G",4331,"G",1412,"G",4331,"G",1412,"A",,2
165884,"R",16776,"A",,"A",,"G",559,"A",,"G",559,"A",,"A",,2
165936,"R",48863,"A",,"R",4932,"G",1629,"G",206,"G",1629,"G",206,"A",,2
165945,"A",,"A",,"R",29101,"A",,"G",1213,"A",,"G",1213,"A",,-2
165981,"R",43904,"A",,"A",,"G",1463,"A",,"G",1463,"A",,"A",,2
166009,"A",,"R",58226,"A",,"G",65,"A",,"G",65,"A",,"A",,1
166018,"R",42885,"A",,"A",,"G",1430,"A",,"G",1430,"A",,"A",,2
166027,"R",285112,"A",,"R",272477,"G",9504,"G",11353,"G",9504,"G",11353,"R",2614,2
166045,"R",112,"A",,"R",3196,"G",4,"G",133,"G",4,"G",133,"A",,2
166054,"R",2730,"A",,"R",2928,"G",91,"G",122,"G",91,"G",122,"A",,2
166063,"A",,"R",40260,"A",,"G",45,"A",,"G",45,"A",,"A",,1
166124,"R",93758,"A",,"A",,"G",3125,"A",,"G",3125,"A",,"A",,2
166133,"R",147335,"A",,"A",,"G",4911,"A",,"G",4911,"A",,"A",,2
166276,"R",8569,"A",,"A",,"G",286,"A",,"G",286,"A",,"A",,2
166294,"A",,"R",73800,"A",,"G",82,"A",,"G",82,"A",,"A",,1
166319,"A",,"R",35898,"A",,"G",40,"A",,"G",40,"A",,"A",,1
166328,"A",,"R",39600,"A",,"G",44,"A",,"G",44,"A",,"A",,1
166391,"R",48976,"A",,"R",5742,"G",1633,"G",239,"G",1633,"G",239,"A",,2
166407,"R",4244,"A",,"A",,"G",141,"A",,"G",141,"A",,"A",,2
166452,"R",49113,"A",,"R",64312,"G",1637,"G",2680,"G",1637,"G",2680,"A",,2
166489,"R",1367,"A",,"R",2916,"G",46,"G",122,"G",46,"G",122,"A",,2
166498,"A",,"R",121155,"A",,"G",135,"A",,"G",135,"A",,"A",,1
166513,"R",314979,"A",,"R",44209,"G",10499,"G",1842,"G",10499,"G",1842,"R",145,2
166586,"A",,"R",29193,"A",,"G",32,"A",,"G",32,"A",,"A",,1
166595,"A",,"R",45772,"A",,"G",51,"A",,"G",51,"A",,"A",,1
166601,"R",7350,"A",,"A",,"G",245,"A",,"G",245,"A",,"A",,2
166629,"R",688145,"A",,"R",87477,"G",22938,"G",3645,"G",22938,"R",4860,"R",158,2
166638,"R",309881,"A",,"R",55112,"G",10329,"G",2296,"G",10329,"G",2296,"R",25,2
166647,"R",109093,"A",,"A",,"G",3636,"A",,"G",3636,"A",,"A",,2
166656,"R",126067,"A",,"R",30931,"G",4202,"G",1289,"R",3675,"R",824,"R",1648,2
166674,"R",53544,"A",,"R",3242,"G",1785,"G",135,"G",1785,"G",135,"A",,2
166683,"R",140123,"A",,"R",213049,"G",4671,"G",8877,"R",4488,"R",6587,"A",,2
166692,"R",47811,"A",,"R",1368,"G",1594,"G",57,"G",1594,"G",57,"A",,2
166708,"A",,"A",,"R",13473,"A",,"G",561,"A",,"R",588,"R",538,-2
166717,"A",,"A",,"R",5446,"A",,"G",227,"A",,"G",227,"R",473,-2
166805,"A",,"R",54639,"A",,"G",61,"A",,"G",61,"A",,"A",,1
166823,"R",163262,"A",,"A",,"G",5442,"A",,"G",5442,"A",,"A",,2
166850,"R",74353,"A",,"R",6139,"G",2478,"G",256,"G",2478,"G",256,"A",,2
166869,"R",14714,"A",,"R",18469,"G",490,"G",770,"G",490,"G",770,"R",525,2
166887,"R",181200,"A",,"A",,"G",6040,"A",,"G",6040,"A",,"A",,2
166911,"R",11733,"A",,"A",,"G",391,"A",,"G",391,"A",,"A",,2
166939,"R",76068,"A",,"R",876,"G",2536,"G",37,"G",2536,"G",37,"A",,2
166948,"R",39170,"A",,"R",336,"G",1306,"G",14,"G",1306,"G",14,"A",,2
166957,"R",94293,"A",,"A",,"G",3143,"A",,"G",3143,"A",,"A",,2
166975,"A",,"R",79899,"A",,"G",89,"A",,"G",89,"A",,"A",,1
166984,"R",14125,"A",,"R",5084,"G",471,"G",212,"G",471,"G",212,"A",,2
167020,"R",15522,"A",,"A",,"G",517,"A",,"G",517,"A",,"A",,2
167039,"A",,"R",26554,"A",,"G",30,"A",,"G",30,"A",,"A",,1
167057,"R",12682,"A",,"R",7373,"G",423,"G",307,"R",409,"R",361,"A",,2
167093,"A",,"A",,"R",186,"A",,"G",8,"A",,"G",8,"R",494,-2
167181,"A",,"A",,"R",4296,"A",,"G",179,"A",,"G",179,"A",,-2
167215,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1056,-2
167224,"A",,"R",81000,"A",,"G",90,"A",,"G",90,"A",,"A",,1
167251,"R",27713,"A",,"A",,"G",924,"A",,"G",924,"A",,"A",,2
167260,"R",35835,"A",,"R",4899,"G",1195,"G",204,"G",1195,"G",204,"A",,2
167288,"R",44776,"A",,"R",5401,"G",1493,"G",225,"G",1493,"G",225,"A",,2
167297,"A",,"R",179500,"A",,"G",199,"A",,"R",153,"A",,"A",,1
167312,"R",155839,"A",,"A",,"G",5195,"A",,"G",5195,"A",,"A",,2
167321,"R",35889,"A",,"A",,"G",1196,"A",,"G",1196,"A",,"A",,2
167358,"R",589624,"A",,"R",194503,"G",19654,"G",8104,"R",18155,"R",7018,"R",1158,2
167376,"R",142119,"A",,"A",,"G",4737,"A",,"G",4737,"A",,"A",,2
167394,"R",33683,"A",,"R",4915,"G",1123,"G",205,"G",1123,"G",205,"A",,2
167455,"R",9312,"A",,"R",815,"G",310,"G",34,"G",310,"G",34,"A",,2
167464,"A",,"A",,"R",1584,"A",,"G",66,"A",,"G",66,"A",,-2
167525,"R",95520,"A",,"A",,"G",3184,"A",,"G",3184,"A",,"A",,2
167534,"R",176317,"A",,"A",,"G",5877,"A",,"G",5877,"A",,"A",,2
167543,"R",7484,"A",,"A",,"G",249,"A",,"G",249,"A",,"A",,2
167598,"R",30912,"A",,"R",13997,"G",1030,"G",583,"G",1030,"G",583,"R",22,2
167631,"R",52961,"A",,"A",,"G",1765,"A",,"G",1765,"A",,"A",,2
167677,"R",1141,"A",,"R",3188,"G",38,"G",133,"G",38,"G",133,"A",,2
167729,"R",206090,"A",,"R",27763,"G",6870,"G",1157,"G",6870,"G",1157,"A",,2
167738,"R",11244,"A",,"A",,"G",375,"A",,"G",375,"A",,"A",,2
167783,"R",55064,"A",,"R",53109,"G",1835,"G",2213,"G",1835,"G",2213,"R",508,2
167792,"R",10808,"A",,"A",,"G",360,"A",,"G",360,"A",,"A",,2
167835,"R",86112,"A",,"R",16285,"G",2870,"G",679,"R",2691,"G",679,"A",,2
167871,"A",,"R",116861,"A",,"G",130,"A",,"G",130,"A",,"A",,1
167899,"R",67198,"A",,"R",21706,"G",2240,"G",904,"G",2240,"G",904,"R",148,2
167905,"R",142488,"A",,"A",,"G",4750,"A",,"G",4750,"A",,"A",,2
167987,"R",203478,"A",,"R",18290,"G",6783,"G",762,"G",6783,"R",1016,"R",258,2
167996,"R",76901,"A",,"A",,"G",2563,"A",,"G",2563,"A",,"A",,2
168005,"R",173943,"A",,"R",28411,"G",5798,"G",1184,"G",5798,"G",1184,"R",1524,2
168032,"A",,"R",50374,"A",,"G",56,"A",,"G",56,"A",,"A",,1
168148,"R",141090,"A",,"R",104123,"G",4703,"G",4338,"G",4703,"G",4338,"R",1969,2
168218,"R",79729,"A",,"A",,"G",2658,"A",,"G",2658,"A",,"A",,2
168227,"R",127564,"A",,"R",3974,"G",4252,"G",166,"G",4252,"G",166,"A",,2
168254,"R",77419,"A",,"R",21496,"G",2581,"G",896,"G",2581,"G",896,"R",148,2
168263,"R",152644,"A",,"R",11031,"G",5088,"G",460,"G",5088,"G",460,"A",,2
168281,"R",52890,"A",,"A",,"G",1763,"A",,"R",1638,"A",,"A",,2
168290,"R",30021,"A",,"R",11061,"G",1001,"G",461,"G",1001,"G",461,"A",,2
168342,"R",62224,"A",,"R",1598,"G",2074,"G",67,"G",2074,"G",67,"A",,2
168421,"R",145409,"A",,"R",25157,"G",3231,"G",699,"G",3231,"G",699,"A",,2
168430,"R",140573,"A",,"R",17769,"G",4686,"G",740,"G",4686,"G",740,"A",,2
168528,"R",50845,"A",,"R",57,"G",1695,"G",2,"G",1695,"G",2,"A",,2
168546,"R",42609,"A",,"A",,"G",1420,"A",,"G",1420,"A",,"A",,2
168555,"A",,"R",58000,"A",,"G",64,"A",,"G",64,"A",,"A",,1
168573,"R",13152,"A",,"A",,"G",438,"A",,"G",438,"A",,"A",,2
168591,"R",47960,"A",,"A",,"G",1599,"A",,"R",1387,"A",,"A",,2
168607,"R",39523,"A",,"A",,"G",1317,"A",,"G",1317,"A",,"A",,2
168740,"R",54920,"A",,"R",30519,"G",1831,"G",1272,"G",1831,"G",1272,"A",,2
168786,"R",55983,"A",,"R",2499,"G",1866,"G",104,"G",1866,"G",104,"A",,2
168838,"R",93302,"A",,"R",290,"G",2073,"G",8,"G",2073,"G",8,"A",,2
168847,"R",173381,"A",,"R",863,"G",3853,"G",24,"G",3853,"G",24,"A",,2
168883,"R",32833,"R",367280,"A",,"G",1503,"A",,"G",1503,"A",,"A",,3
168892,"A",,"R",69610,"A",,"G",77,"A",,"G",77,"A",,"A",,1
169071,"A",,"R",27215,"A",,"G",30,"A",,"G",30,"A",,"A",,1
169080,"R",121424,"A",,"R",1691,"G",4047,"G",70,"G",4047,"G",70,"A",,2
