UNITID,XCDACTUA,CDACTUA,XCNACTUA,CNACTUA,XCDACTGA,CDACTGA,XEFTEUG,EFTEUG,XEFTEGD,EFTEGD,XFTEUG,FTEUG,XFTEGD,FTEGD,XFTEDPP,FTEDPP,ACTTYPE 
113333,"R",742536,"A",,"A",,"G",16501,"A",,"G",16501,"A",,"A",,2
113397,"A",,"R",2054766,"A",,"G",2283,"A",,"G",2283,"A",,"A",,1
113449,"A",,"R",302362,"A",,"G",336,"A",,"G",336,"A",,"A",,1
113537,"R",720,"R",1980,"R",600,"G",26,"G",25,"G",26,"G",25,"A",,3
113573,"R",176157,"A",,"A",,"G",5872,"A",,"G",5872,"A",,"A",,2
113582,"R",9315,"A",,"A",,"G",311,"A",,"G",311,"A",,"A",,2
113607,"R",311807,"A",,"A",,"G",10394,"A",,"R",8661,"A",,"A",,2
113634,"R",391697,"A",,"A",,"G",13057,"A",,"G",13057,"A",,"A",,2
113698,"R",45643,"A",,"R",11323,"G",1521,"G",472,"G",1521,"G",472,"A",,2
113704,"A",,"A",,"R",1920,"A",,"G",80,"A",,"G",80,"A",,-2
113856,"R",573254,"A",,"A",,"G",19108,"A",,"G",19108,"A",,"A",,2
113908,"R",265,"R",1193477,"A",,"G",1335,"A",,"R",1295,"A",,"A",,3
113953,"A",,"R",4714230,"A",,"G",5238,"A",,"G",5238,"A",,"A",,1
113980,"R",429390,"A",,"A",,"G",14313,"A",,"G",14313,"A",,"A",,2
114044,"R",1920,"A",,"A",,"G",64,"A",,"G",64,"A",,"A",,2
114071,"A",,"R",671685,"A",,"G",746,"A",,"R",832,"A",,"A",,1
114080,"A",,"R",630038,"A",,"G",700,"A",,"G",700,"A",,"A",,1
114114,"A",,"A",,"R",2900,"A",,"G",81,"A",,"G",81,"R",14,-2
114123,"A",,"R",690800,"A",,"G",768,"A",,"G",768,"A",,"A",,1
114266,"R",176150,"A",,"A",,"G",5872,"A",,"G",5872,"A",,"A",,2
114354,"R",175444,"A",,"A",,"G",3899,"A",,"G",3899,"A",,"A",,2
114372,"R",4818,"A",,"A",,"G",107,"A",,"G",107,"A",,"A",,2
114390,"R",34131,"A",,"A",,"G",758,"A",,"G",758,"A",,"A",,2
114415,"R",13044,"A",,"A",,"G",290,"A",,"G",290,"A",,"A",,2
114433,"R",33407,"A",,"A",,"G",1114,"A",,"G",1114,"A",,"A",,2
114460,"A",,"R",269633,"A",,"G",300,"A",,"G",300,"A",,"A",,1
114549,"A",,"A",,"R",30935,"A",,"G",1289,"A",,"R",1039,"A",,-2
114585,"A",,"A",,"R",13985,"A",,"G",583,"A",,"G",583,"A",,-2
114628,"A",,"R",140300,"A",,"G",156,"A",,"G",156,"A",,"A",,1
114716,"R",428179,"A",,"A",,"G",9515,"A",,"G",9515,"A",,"A",,2
114734,"A",,"A",,"R",728,"A",,"G",30,"A",,"G",30,"A",,-2
114761,"A",,"R",59861,"A",,"G",67,"A",,"G",67,"A",,"A",,1
114789,"R",371451,"A",,"A",,"G",12382,"A",,"G",12382,"A",,"A",,2
114813,"R",72219,"A",,"R",15149,"G",2407,"G",631,"G",2407,"G",631,"A",,2
114840,"A",,"A",,"R",70644,"A",,"G",1962,"A",,"G",1962,"R",426,-2
114859,"R",322432,"A",,"A",,"G",10748,"A",,"G",10748,"A",,"A",,2
114895,"R",4685,"R",1440,"A",,"G",158,"A",,"R",142,"A",,"A",,3
114938,"R",117990,"A",,"A",,"G",3933,"A",,"G",3933,"A",,"A",,2
114947,"A",,"R",216840,"A",,"G",241,"A",,"G",241,"A",,"A",,1
115001,"R",376959,"A",,"A",,"G",12565,"A",,"G",12565,"A",,"A",,2
115010,"A",,"R",306927,"A",,"G",341,"A",,"G",341,"A",,"A",,1
115083,"R",12473,"A",,"R",33868,"G",416,"G",1411,"G",416,"G",1411,"R",875,2
115126,"R",241303,"A",,"A",,"G",8043,"A",,"G",8043,"A",,"A",,2
115214,"A",,"A",,"R",5595,"A",,"G",233,"A",,"G",233,"A",,-2
115296,"R",337352,"A",,"A",,"G",11245,"A",,"G",11245,"A",,"A",,2
115357,"A",,"R",36573,"A",,"G",41,"A",,"G",41,"A",,"A",,1
115393,"R",182213,"A",,"A",,"G",6074,"A",,"G",6074,"A",,"A",,2
115409,"R",26065,"A",,"A",,"G",869,"A",,"R",783,"A",,"A",,2
115454,"R",65702,"A",,"A",,"G",1460,"A",,"G",1460,"A",,"A",,2
115472,"R",98755,"A",,"A",,"G",2195,"A",,"G",2195,"A",,"A",,2
115490,"R",81473,"A",,"A",,"G",1811,"A",,"G",1811,"A",,"A",,2
115515,"R",60429,"A",,"A",,"G",1343,"A",,"G",1343,"A",,"A",,2
115533,"R",81187,"A",,"A",,"G",1804,"A",,"G",1804,"A",,"A",,2
115658,"A",,"R",196812,"A",,"G",219,"A",,"R",223,"A",,"A",,1
115728,"R",23362,"A",,"R",8309,"G",779,"G",346,"G",779,"G",346,"A",,2
115746,"A",,"A",,"R",26751,"A",,"G",743,"A",,"G",743,"A",,-2
115755,"R",213550,"A",,"R",6901,"G",7118,"G",288,"G",7118,"G",288,"A",,2
115773,"R",58746,"A",,"R",9744,"G",1305,"G",271,"G",1305,"G",271,"R",121,2
115861,"R",159883,"A",,"A",,"G",5329,"A",,"R",6108,"A",,"A",,2
115931,"R",10781,"A",,"A",,"G",359,"A",,"G",359,"A",,"A",,2
116040,"R",12042,"A",,"A",,"G",401,"A",,"G",401,"A",,"A",,2
116226,"R",8608,"A",,"R",41,"G",191,"G",1,"G",191,"G",1,"A",,2
116350,"A",,"R",378043,"A",,"G",420,"A",,"R",443,"A",,"A",,1
116439,"R",252048,"A",,"A",,"G",8402,"A",,"G",8402,"A",,"A",,2
116466,"R",73615,"A",,"A",,"G",1636,"A",,"G",1636,"A",,"A",,2
116475,"R",25022,"A",,"A",,"G",556,"A",,"G",556,"A",,"A",,2
116484,"R",45200,"A",,"A",,"G",1004,"A",,"G",1004,"A",,"A",,2
116563,"A",,"R",169730,"A",,"G",189,"A",,"G",189,"A",,"A",,1
116660,"A",,"R",39680,"A",,"G",44,"A",,"G",44,"A",,"A",,1
116712,"R",8796,"A",,"R",34554,"G",195,"G",960,"G",195,"G",960,"R",109,2
116846,"R",3524,"A",,"R",3276,"G",117,"G",137,"G",117,"G",137,"A",,2
117052,"R",257417,"A",,"A",,"G",8581,"A",,"G",8581,"A",,"A",,2
117104,"R",12454,"A",,"R",780,"G",415,"G",33,"G",415,"G",33,"A",,2
117113,"R",104700,"A",,"A",,"G",2327,"A",,"G",2327,"A",,"A",,2
117140,"R",123315,"A",,"R",57824,"G",4111,"G",2409,"G",4111,"G",2409,"R",287,2
117168,"R",12168,"A",,"R",868,"G",406,"G",36,"G",406,"G",36,"A",,2
117195,"R",67863,"A",,"A",,"G",1508,"A",,"R",1884,"A",,"A",,2
117238,"A",,"R",121075,"A",,"G",135,"A",,"G",135,"A",,"A",,1
117247,"R",249365,"A",,"A",,"G",8312,"A",,"G",8312,"A",,"A",,2
117274,"R",43869,"A",,"A",,"G",1462,"A",,"G",1462,"A",,"A",,2
117520,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",419,-2
117557,"R",2370,"R",345,"R",2964,"G",79,"G",124,"G",79,"G",124,"A",,3
117575,"R",2133,"A",,"R",2173,"G",71,"G",91,"G",71,"G",91,"R",37,2
117627,"R",76817,"A",,"R",9163,"G",1707,"G",255,"G",1707,"G",255,"A",,2
117636,"R",50619,"A",,"R",56232,"G",1125,"G",1562,"G",1125,"G",1562,"R",1695,2
117645,"R",443560,"A",,"A",,"G",14785,"A",,"G",14785,"A",,"A",,2
117672,"R",7794,"A",,"R",5473,"G",260,"G",228,"G",260,"G",228,"R",537,2
117690,"R",173695,"A",,"A",,"G",5790,"A",,"G",5790,"A",,"A",,2
117706,"R",341511,"A",,"A",,"G",11384,"A",,"G",11384,"A",,"A",,2
117715,"R",105319,"A",,"A",,"G",3511,"A",,"G",3511,"A",,"A",,2
117724,"R",245469,"A",,"A",,"G",8182,"A",,"G",8182,"A",,"A",,2
117733,"R",293451,"A",,"A",,"G",9782,"A",,"G",9782,"A",,"A",,2
117751,"R",40523,"A",,"R",9067,"G",1351,"G",378,"G",1351,"G",378,"R",223,2
117788,"R",340409,"A",,"A",,"G",11347,"A",,"G",11347,"A",,"A",,2
117803,"R",4162,"A",,"A",,"G",139,"A",,"G",139,"A",,"A",,2
117867,"R",155640,"A",,"A",,"G",5188,"A",,"G",5188,"A",,"A",,2
117894,"R",166333,"A",,"A",,"G",5544,"A",,"G",5544,"A",,"A",,2
117928,"R",67100,"A",,"R",279,"G",1491,"G",8,"G",1491,"G",8,"A",,2
117946,"R",185838,"A",,"R",33066,"G",6195,"G",1378,"R",5710,"R",1323,"R",1300,2
117955,"A",,"R",210320,"A",,"G",234,"A",,"G",234,"A",,"A",,1
118116,"A",,"R",75655,"A",,"G",84,"A",,"G",84,"A",,"A",,1
118125,"A",,"R",36322,"A",,"G",40,"A",,"G",40,"A",,"A",,1
118134,"A",,"R",99237,"A",,"G",110,"A",,"G",110,"A",,"A",,1
118143,"A",,"R",93261,"A",,"G",104,"A",,"G",104,"A",,"A",,1
118161,"A",,"R",126635,"A",,"G",141,"A",,"G",141,"A",,"A",,1
118189,"A",,"R",165965,"A",,"G",184,"A",,"G",184,"A",,"A",,1
118198,"A",,"R",501935,"A",,"G",558,"A",,"G",558,"A",,"A",,1
118259,"R",29438,"A",,"A",,"G",981,"A",,"G",981,"A",,"A",,2
118277,"R",64692,"A",,"A",,"G",2156,"A",,"G",2156,"A",,"A",,2
118286,"R",54250,"A",,"A",,"G",1808,"A",,"G",1808,"A",,"A",,2
118347,"R",141015,"A",,"A",,"G",4701,"A",,"G",4701,"A",,"A",,2
118356,"R",94,"R",4073762,"A",,"G",4530,"A",,"G",4530,"A",,"A",,3
118541,"R",26988,"A",,"A",,"G",900,"A",,"G",900,"A",,"A",,2
118684,"R",68193,"A",,"A",,"G",2273,"A",,"G",2273,"A",,"A",,2
118693,"R",21824,"A",,"A",,"G",727,"A",,"R",705,"A",,"A",,2
118718,"R",217139,"A",,"A",,"G",7238,"A",,"G",7238,"A",,"A",,2
118772,"R",117813,"A",,"A",,"G",3927,"A",,"G",3927,"A",,"A",,2
118888,"R",25218,"A",,"R",15637,"G",841,"G",652,"G",841,"G",652,"A",,2
118912,"R",325553,"A",,"A",,"G",10852,"A",,"G",10852,"A",,"A",,2
118921,"A",,"R",742231,"A",,"G",825,"A",,"G",825,"A",,"A",,1
118930,"R",177277,"A",,"A",,"G",5909,"A",,"G",5909,"A",,"A",,2
118958,"A",,"R",62224,"A",,"G",69,"A",,"R",79,"A",,"A",,1
118967,"R",57190,"A",,"A",,"G",1906,"A",,"G",1906,"A",,"A",,2
118976,"R",335462,"A",,"A",,"G",11182,"A",,"G",11182,"A",,"A",,2
118994,"A",,"R",69971,"A",,"G",78,"A",,"G",78,"A",,"A",,1
119058,"R",464,"A",,"R",22743,"G",15,"G",948,"G",15,"G",948,"A",,2
119067,"R",137433,"A",,"A",,"G",4581,"A",,"G",4581,"A",,"A",,2
119137,"R",299798,"A",,"A",,"G",9993,"A",,"G",9993,"A",,"A",,2
119164,"R",594504,"A",,"A",,"G",19817,"A",,"G",19817,"A",,"A",,2
119173,"R",59056,"A",,"R",6396,"G",1969,"G",267,"G",1969,"G",267,"R",105,2
119216,"R",268138,"A",,"A",,"G",8938,"A",,"G",8938,"A",,"A",,2
119234,"A",,"R",227817,"A",,"G",253,"A",,"G",253,"A",,"A",,1
119270,"R",62503,"A",,"A",,"G",1389,"A",,"G",1389,"A",,"A",,2
119331,"R",125129,"A",,"A",,"G",4171,"A",,"G",4171,"A",,"A",,2
119340,"R",14138,"A",,"A",,"G",471,"A",,"G",471,"A",,"A",,2
119359,"R",31646,"A",,"A",,"G",1055,"A",,"G",1055,"A",,"A",,2
119368,"R",12907,"A",,"A",,"G",430,"A",,"G",430,"A",,"A",,2
119438,"R",16231,"A",,"A",,"G",541,"A",,"G",541,"A",,"A",,2
119456,"R",21602,"A",,"A",,"G",720,"A",,"G",720,"A",,"A",,2
119465,"R",25885,"A",,"A",,"G",863,"A",,"G",863,"A",,"A",,2
119508,"R",33338,"A",,"A",,"G",1111,"A",,"G",1111,"A",,"A",,2
119544,"R",9949,"A",,"R",3343,"G",332,"G",139,"G",332,"G",139,"A",,2
119553,"R",29632,"A",,"A",,"G",988,"A",,"G",988,"A",,"A",,2
119605,"R",324747,"A",,"R",302393,"G",10825,"G",12600,"G",10825,"G",12600,"A",,2
119678,"A",,"A",,"R",169493,"A",,"G",4708,"A",,"R",2648,"A",,-2
119775,"R",17956,"A",,"R",9247,"G",399,"G",257,"G",399,"G",257,"A",,2
119845,"A",,"R",219818,"A",,"G",244,"A",,"G",244,"A",,"A",,1
119951,"A",,"R",232841,"A",,"G",259,"A",,"G",259,"A",,"A",,1
120069,"A",,"R",374814,"A",,"G",416,"A",,"G",416,"A",,"A",,1
120078,"A",,"R",651725,"A",,"G",724,"A",,"G",724,"A",,"A",,1
120087,"A",,"R",293718,"A",,"G",326,"A",,"G",326,"A",,"A",,1
120166,"R",6872,"A",,"R",13855,"G",229,"G",577,"G",229,"G",577,"R",51,2
120184,"R",28939,"A",,"R",13205,"G",965,"G",550,"G",965,"G",550,"A",,2
120254,"R",67178,"A",,"R",224,"G",2239,"G",9,"G",2239,"G",9,"A",,2
120272,"A",,"R",92713,"A",,"G",103,"A",,"G",103,"A",,"A",,1
120290,"R",182099,"A",,"A",,"G",6070,"A",,"G",6070,"A",,"A",,2
120342,"R",429233,"A",,"A",,"G",14308,"A",,"G",14308,"A",,"A",,2
120403,"R",36957,"A",,"R",2333,"G",1232,"G",97,"G",1232,"G",97,"A",,2
120421,"R",121570,"A",,"A",,"G",4052,"A",,"G",4052,"A",,"A",,2
120537,"R",23137,"A",,"R",6198,"G",771,"G",258,"G",771,"G",258,"A",,2
120661,"A",,"R",639113,"A",,"G",710,"A",,"G",710,"A",,"A",,1
120698,"R",6736,"A",,"R",14077,"G",150,"G",391,"G",150,"G",391,"R",168,2
120740,"A",,"A",,"R",2316,"A",,"G",97,"A",,"G",97,"A",,-2
120768,"R",5758,"A",,"R",7644,"G",192,"G",319,"G",192,"G",319,"A",,2
120795,"A",,"A",,"R",3448,"A",,"G",144,"A",,"G",144,"A",,-2
120838,"R",984,"A",,"R",6292,"G",22,"G",175,"G",22,"G",175,"A",,2
120865,"R",66980,"A",,"R",194,"G",1488,"G",5,"G",1488,"G",5,"A",,2
120883,"R",126655,"A",,"R",18002,"G",4222,"G",750,"G",4222,"G",750,"R",2212,2
120953,"R",32332,"A",,"A",,"G",1078,"A",,"G",1078,"A",,"A",,2
120971,"R",473281,"A",,"A",,"G",15776,"A",,"G",15776,"A",,"A",,2
121017,"A",,"R",226400,"A",,"G",252,"A",,"R",183,"A",,"A",,1
121044,"R",498806,"A",,"A",,"G",16627,"A",,"G",16627,"A",,"A",,2
121071,"R",19803,"A",,"R",1085,"G",660,"G",45,"G",660,"G",45,"A",,2
121150,"R",112752,"A",,"R",75158,"G",3758,"G",3132,"G",3758,"G",3132,"R",750,2
121257,"R",33797,"A",,"A",,"G",1127,"A",,"R",1056,"A",,"A",,2
121275,"R",11730,"A",,"A",,"G",391,"A",,"G",391,"A",,"A",,2
121309,"R",70927,"A",,"R",23538,"G",2364,"G",981,"G",2364,"G",981,"A",,2
121345,"R",49195,"A",,"A",,"G",1640,"A",,"R",1568,"A",,"A",,2
121363,"R",81771,"A",,"A",,"G",2726,"A",,"G",2726,"A",,"A",,2
121381,"R",46696,"A",,"A",,"G",1038,"A",,"G",1038,"A",,"A",,2
121433,"A",,"R",135766,"A",,"G",151,"A",,"G",151,"A",,"A",,1
121619,"R",342426,"A",,"A",,"G",11414,"A",,"G",11414,"A",,"A",,2
121628,"A",,"A",,"R",4344,"A",,"G",121,"A",,"G",121,"A",,-2
121637,"A",,"R",199390,"A",,"G",222,"A",,"G",222,"A",,"A",,1
121691,"R",98195,"A",,"R",31167,"G",3273,"G",1299,"G",3273,"G",1299,"A",,2
121707,"R",111718,"A",,"A",,"G",3724,"A",,"G",3724,"A",,"A",,2
121859,"A",,"R",236542,"A",,"G",263,"A",,"G",263,"A",,"A",,1
121868,"A",,"R",100120,"A",,"G",111,"A",,"G",111,"A",,"A",,1
121886,"R",297161,"A",,"A",,"G",9905,"A",,"G",9905,"A",,"A",,2
121901,"R",335795,"A",,"A",,"G",11193,"A",,"G",11193,"A",,"A",,2
121983,"R",2997,"A",,"R",6099,"G",100,"G",254,"G",100,"G",254,"R",165,2
121992,"A",,"R",273497,"A",,"G",304,"A",,"G",304,"A",,"A",,1
122117,"R",3636,"A",,"R",9540,"G",81,"G",265,"G",81,"G",265,"R",21,2
122180,"R",403372,"A",,"A",,"G",13446,"A",,"G",13446,"A",,"A",,2
122205,"R",421678,"A",,"A",,"G",14056,"A",,"G",14056,"A",,"A",,2
122296,"R",22391,"A",,"R",20577,"G",746,"G",857,"G",746,"G",857,"R",140,2
122339,"R",293834,"A",,"A",,"G",9794,"A",,"G",9794,"A",,"A",,2
122366,"R",13701,"A",,"A",,"G",457,"A",,"G",457,"A",,"A",,2
122375,"R",379482,"A",,"A",,"G",12649,"A",,"G",12649,"A",,"A",,2
122384,"R",214687,"A",,"A",,"G",7156,"A",,"G",7156,"A",,"A",,2
122409,"R",716220,"A",,"R",79047,"G",23874,"G",3294,"G",23874,"G",3294,"A",,2
122436,"R",168003,"A",,"R",37131,"G",5600,"G",1547,"G",5600,"G",1547,"R",1069,2
122454,"R",11404,"A",,"R",7026,"G",380,"G",293,"G",380,"G",293,"A",,2
122506,"R",7281,"A",,"R",7563,"G",243,"G",315,"R",184,"R",205,"A",,2
122597,"R",653043,"A",,"R",62933,"G",21768,"G",2622,"G",21768,"G",2622,"R",1,2
122603,"A",,"A",,"R",2206,"A",,"G",92,"A",,"G",92,"R",21,-2
122612,"R",189842,"A",,"R",59931,"G",6328,"G",2497,"G",6328,"G",2497,"R",634,2
122649,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",177,-2
122658,"R",406440,"A",,"A",,"G",13548,"A",,"G",13548,"A",,"A",,2
122685,"R",84986,"A",,"A",,"G",2833,"A",,"R",3612,"A",,"A",,2
122694,"R",36161,"A",,"A",,"G",1205,"A",,"R",1385,"A",,"A",,2
122728,"R",28383,"A",,"R",973,"G",946,"G",41,"G",946,"G",41,"A",,2
122746,"R",177033,"A",,"A",,"G",5901,"A",,"G",5901,"A",,"A",,2
122755,"R",615971,"A",,"R",71319,"G",20532,"G",2972,"G",20532,"G",2972,"A",,2
122791,"R",163606,"A",,"A",,"G",5454,"A",,"G",5454,"A",,"A",,2
122834,"R",41463,"A",,"A",,"G",921,"A",,"G",921,"A",,"A",,2
122843,"R",227112,"A",,"R",3470,"G",5047,"G",96,"G",5047,"G",96,"A",,2
122852,"R",14522,"A",,"A",,"G",323,"A",,"G",323,"A",,"A",,2
122889,"R",372721,"A",,"A",,"G",12424,"A",,"G",12424,"A",,"A",,2
122931,"R",269782,"A",,"R",59569,"G",5995,"G",1655,"G",5995,"G",1655,"R",2633,2
122977,"R",617184,"A",,"A",,"G",20573,"A",,"G",20573,"A",,"A",,2
123013,"R",419328,"A",,"A",,"G",13978,"A",,"G",13978,"A",,"A",,2
123095,"A",,"A",,"R",13561,"A",,"G",565,"A",,"G",565,"R",29,-2
123165,"R",24465,"A",,"R",416,"G",816,"G",17,"R",963,"R",23,"A",,2
123208,"R",78473,"A",,"A",,"G",2616,"A",,"G",2616,"A",,"A",,2
123217,"R",222269,"A",,"A",,"G",7409,"A",,"G",7409,"A",,"A",,2
123280,"R",1420,"A",,"R",183,"G",47,"G",8,"G",47,"G",8,"A",,2
123299,"R",175795,"A",,"A",,"G",5860,"A",,"G",5860,"A",,"A",,2
123341,"R",359768,"A",,"A",,"G",11992,"A",,"G",11992,"A",,"A",,2
123350,"A",,"R",78300,"A",,"G",87,"A",,"G",87,"A",,"A",,1
123396,"A",,"R",197400,"A",,"G",219,"A",,"G",219,"A",,"A",,1
123448,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",236,-2
123457,"R",28400,"A",,"R",5518,"G",947,"G",230,"G",947,"G",230,"A",,2
123484,"R",46688,"A",,"A",,"G",1556,"A",,"G",1556,"A",,"A",,2
123493,"A",,"R",959400,"A",,"G",1066,"A",,"G",1066,"A",,"A",,1
123509,"R",179033,"A",,"A",,"G",5968,"A",,"G",5968,"A",,"A",,2
123527,"R",223887,"A",,"A",,"G",7463,"A",,"G",7463,"A",,"A",,2
123554,"R",86820,"A",,"R",14356,"G",2894,"G",598,"R",2971,"R",905,"A",,2
123563,"R",212263,"A",,"A",,"G",7075,"A",,"G",7075,"A",,"A",,2
123572,"R",220925,"A",,"R",8328,"G",7364,"G",347,"G",7364,"G",347,"A",,2
123581,"A",,"R",197280,"A",,"G",219,"A",,"G",219,"A",,"A",,1
123633,"R",11313,"A",,"R",26148,"G",251,"G",726,"G",251,"G",726,"R",100,2
123642,"A",,"R",315792,"A",,"G",351,"A",,"G",351,"A",,"A",,1
123651,"R",55972,"A",,"R",3877,"G",1866,"G",162,"G",1866,"G",162,"A",,2
123679,"A",,"R",754282,"A",,"G",838,"A",,"G",838,"A",,"A",,1
123800,"R",398517,"A",,"A",,"G",13284,"A",,"G",13284,"A",,"A",,2
123855,"A",,"A",,"R",2396,"A",,"G",100,"A",,"G",100,"A",,-2
123916,"A",,"A",,"R",2000,"A",,"G",83,"A",,"G",83,"A",,-2
123943,"A",,"A",,"R",1150,"A",,"G",32,"A",,"R",3,"R",406,-2
123952,"R",7665,"A",,"R",5564,"G",256,"G",232,"G",256,"G",232,"A",,2
123961,"R",565460,"A",,"R",308419,"G",18849,"G",12851,"G",18849,"G",12851,"R",2582,2
123970,"A",,"A",,"R",647,"A",,"G",27,"A",,"G",27,"R",1094,-2
124113,"R",61409,"A",,"A",,"G",2047,"A",,"G",2047,"A",,"A",,2
124283,"A",,"A",,"R",4539,"A",,"G",189,"A",,"G",189,"R",38,-2
124292,"R",12916,"A",,"A",,"G",431,"A",,"G",431,"A",,"A",,2
124344,"A",,"R",326941,"A",,"G",363,"A",,"R",410,"A",,"A",,1
124487,"R",10148,"A",,"A",,"G",226,"A",,"G",226,"A",,"A",,2
124681,"R",204128,"A",,"A",,"G",6804,"A",,"G",6804,"A",,"A",,2
124706,"A",,"R",754980,"A",,"G",839,"A",,"G",839,"A",,"A",,1
124779,"A",,"R",42922,"A",,"G",48,"A",,"G",48,"A",,"A",,1
124937,"A",,"R",649291,"A",,"G",721,"A",,"G",721,"A",,"A",,1
125028,"R",268057,"A",,"A",,"G",8935,"A",,"G",8935,"A",,"A",,2
125037,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",117,-2
125082,"A",,"R",143333,"A",,"G",159,"A",,"G",159,"A",,"A",,1
125091,"R",235669,"A",,"A",,"G",7856,"A",,"G",7856,"A",,"A",,2
125170,"R",120553,"A",,"A",,"G",4018,"A",,"G",4018,"A",,"A",,2
125231,"R",370525,"A",,"R",1155027,"G",12351,"G",48126,"G",12351,"G",48126,"A",,2
125310,"A",,"R",19646,"A",,"G",22,"A",,"G",22,"A",,"A",,1
125462,"R",50995,"A",,"A",,"G",1700,"A",,"R",1970,"A",,"A",,2
125471,"R",167893,"A",,"A",,"G",5596,"A",,"G",5596,"A",,"A",,2
125499,"R",204795,"A",,"A",,"G",6827,"A",,"G",6827,"A",,"A",,2
125532,"R",37341,"A",,"A",,"G",1245,"A",,"G",1245,"A",,"A",,2
125718,"A",,"A",,"R",3901,"A",,"G",163,"A",,"R",130,"A",,-2
125727,"R",45450,"A",,"R",260,"G",1515,"G",11,"G",1515,"R",10,"A",,2
125763,"R",47457,"A",,"R",2611,"G",1582,"G",109,"G",1582,"G",109,"R",655,2
125897,"R",40207,"A",,"R",7444,"G",1340,"G",310,"G",1340,"G",310,"A",,2
126012,"A",,"A",,"R",10200,"A",,"G",425,"A",,"G",425,"A",,-2
126030,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",451,-2
126049,"A",,"A",,"R",4768,"A",,"G",199,"A",,"G",199,"R",985,-2
126076,"R",4950,"A",,"A",,"G",165,"A",,"G",165,"A",,"A",,2
126119,"R",139535,"A",,"A",,"G",4651,"A",,"G",4651,"A",,"A",,2
126164,"R",3963,"A",,"A",,"G",132,"A",,"G",132,"A",,"A",,2
126182,"R",66061,"A",,"R",15383,"G",2202,"G",641,"G",2202,"G",641,"A",,2
126207,"R",112064,"A",,"A",,"G",3735,"A",,"G",3735,"A",,"A",,2
126289,"R",200272,"A",,"A",,"G",6676,"A",,"R",6067,"A",,"A",,2
126359,"R",49982,"A",,"A",,"G",1111,"A",,"G",1111,"A",,"A",,2
126401,"R",17555,"A",,"A",,"G",585,"A",,"G",585,"A",,"A",,2
126410,"R",5486,"R",62100,"A",,"G",191,"A",,"R",122,"A",,"A",,3
126562,"R",292386,"A",,"R",128741,"G",9746,"G",5364,"G",9746,"G",5364,"R",2272,2
126580,"R",213399,"A",,"R",30038,"G",7113,"G",1252,"G",7113,"G",1252,"R",8,2
126605,"R",65144,"R",35100,"A",,"G",1487,"A",,"G",1487,"A",,"A",,3
126614,"R",765704,"A",,"R",82145,"G",25523,"G",3423,"G",25523,"G",3423,"R",553,2
126669,"R",71113,"A",,"R",6464,"G",2370,"G",269,"G",2370,"G",269,"A",,2
126678,"R",70042,"A",,"R",1954,"G",2335,"G",81,"R",2189,"G",81,"A",,2
126687,"A",,"R",563329,"A",,"G",626,"A",,"G",626,"A",,"A",,1
126702,"R",89657,"A",,"A",,"G",1992,"A",,"G",1992,"A",,"A",,2
126711,"R",110103,"A",,"A",,"G",3670,"A",,"G",3670,"A",,"A",,2
126748,"R",23877,"A",,"A",,"G",796,"A",,"G",796,"A",,"A",,2
126775,"R",126290,"A",,"R",26582,"G",4210,"G",1108,"G",4210,"G",1108,"A",,2
126784,"R",4922,"A",,"A",,"G",164,"A",,"G",164,"A",,"A",,2
126818,"R",656734,"A",,"R",96327,"G",21891,"G",4014,"G",21891,"G",4014,"R",583,2
126827,"R",72213,"A",,"R",26937,"G",1605,"G",748,"G",1605,"G",748,"A",,2
126854,"R",2615,"A",,"A",,"G",87,"A",,"G",87,"A",,"A",,2
126863,"R",144658,"A",,"A",,"G",4822,"A",,"G",4822,"A",,"A",,2
126872,"R",35490,"A",,"A",,"G",1183,"A",,"G",1183,"A",,"A",,2
126915,"R",10689,"A",,"A",,"G",356,"A",,"G",356,"A",,"A",,2
126924,"R",6371,"A",,"A",,"G",142,"A",,"G",142,"A",,"A",,2
126942,"R",248316,"A",,"A",,"G",8277,"A",,"G",8277,"A",,"A",,2
126951,"A",,"R",1085673,"A",,"G",1206,"A",,"G",1206,"A",,"A",,1
126979,"A",,"A",,"R",16192,"A",,"G",675,"A",,"G",675,"A",,-2
127024,"R",30522,"A",,"A",,"G",678,"A",,"G",678,"A",,"A",,2
127060,"R",240954,"A",,"R",198429,"G",5355,"G",5512,"G",5355,"R",4541,"R",971,2
127158,"R",84699,"A",,"A",,"G",2823,"A",,"G",2823,"A",,"A",,2
127185,"R",106338,"A",,"A",,"G",3545,"A",,"G",3545,"A",,"A",,2
127200,"R",461802,"A",,"A",,"G",15393,"A",,"R",14025,"A",,"A",,2
127219,"R",2250,"A",,"A",,"G",75,"A",,"G",75,"A",,"A",,2
127228,"R",8470,"A",,"A",,"G",282,"A",,"G",282,"A",,"A",,2
127273,"A",,"A",,"R",8418,"A",,"G",234,"A",,"G",234,"R",4,-2
127316,"R",6612,"A",,"A",,"G",220,"A",,"G",220,"A",,"A",,2
127389,"R",21935,"A",,"A",,"G",731,"A",,"R",705,"A",,"A",,2
