UNITID,EFDELEV,XEFDETOT,EFDETOT,XEFDEEXC,EFDEEXC,XEFDESOM,EFDESOM,XEFDENON,EFDENON,XEFDEEX1,EFDEEX1,XEFDEEX2,EFDEEX2,XEFDEEX3,EFDEEX3,XEFDEEX4,EFDEEX4,XEFDEEX5,EFDEEX5 
117867,11,"R",2394,"R",1373,"R",128,"R",893,"R",1312,"R",0,"R",54,"R",7,"R",0
117894, 1,"R",8230,"R",2965,"R",3308,"R",1957,"R",2889,"R",0,"R",67,"R",9,"R",0
117894, 2,"R",8230,"R",2965,"R",3308,"R",1957,"R",2889,"R",0,"R",67,"R",9,"R",0
117894, 3,"R",7100,"R",2546,"R",3157,"R",1397,"R",2484,"R",0,"R",54,"R",8,"R",0
117894,11,"R",1130,"R",419,"R",151,"R",560,"R",405,"R",0,"R",13,"R",1,"R",0
117946, 1,"R",10256,"R",723,"R",1398,"R",8135,"R",654,"R",66,"R",0,"R",3,"R",0
117946, 2,"R",7336,"R",4,"R",732,"R",6600,"R",4,"R",0,"R",0,"R",0,"R",0
117946, 3,"R",7171,"R",3,"R",727,"R",6441,"R",3,"R",0,"R",0,"R",0,"R",0
117946,11,"R",165,"R",1,"R",5,"R",159,"R",1,"R",0,"R",0,"R",0,"R",0
117946,12,"R",2920,"R",719,"R",666,"R",1535,"R",650,"R",66,"R",0,"R",3,"R",0
117955, 1,"R",277,"Z",0,"R",226,"R",51,"A",,"A",,"A",,"A",,"A",
117955, 2,"R",277,"Z",0,"R",226,"R",51,"A",,"A",,"A",,"A",,"A",
117955, 3,"R",277,"Z",0,"R",226,"R",51,"A",,"A",,"A",,"A",,"A",
118134, 1,"R",96,"A",,"A",,"R",96,"A",,"A",,"A",,"A",,"A",
118134, 2,"R",96,"A",,"A",,"R",96,"A",,"A",,"A",,"A",,"A",
118134, 3,"R",96,"A",,"A",,"R",96,"A",,"A",,"A",,"A",,"A",
118143, 1,"R",77,"A",,"A",,"R",77,"A",,"A",,"A",,"A",,"A",
118143, 2,"R",77,"A",,"A",,"R",77,"A",,"A",,"A",,"A",,"A",
118143, 3,"R",77,"A",,"A",,"R",77,"A",,"A",,"A",,"A",,"A",
118161, 1,"R",114,"A",,"A",,"R",114,"A",,"A",,"A",,"A",,"A",
118161, 2,"R",114,"A",,"A",,"R",114,"A",,"A",,"A",,"A",,"A",
118161, 3,"R",114,"A",,"A",,"R",114,"A",,"A",,"A",,"A",,"A",
118198, 1,"R",1025,"R",454,"R",196,"R",375,"R",224,"R",230,"Z",0,"Z",0,"R",0
118198, 2,"R",1025,"R",454,"R",196,"R",375,"R",224,"R",230,"Z",0,"Z",0,"R",0
118198, 3,"R",1025,"R",454,"R",196,"R",375,"R",224,"R",230,"Z",0,"Z",0,"R",0
118347, 1,"R",4673,"R",580,"R",1079,"R",3014,"R",580,"R",0,"R",0,"R",0,"R",0
118347, 2,"R",4673,"R",580,"R",1079,"R",3014,"R",580,"R",0,"R",0,"R",0,"R",0
118347, 3,"R",3928,"R",443,"R",1036,"R",2449,"R",443,"R",0,"R",0,"R",0,"R",0
118347,11,"R",745,"R",137,"R",43,"R",565,"R",137,"R",0,"R",0,"R",0,"R",0
118684, 1,"R",4032,"R",1403,"R",1060,"R",1569,"R",1365,"R",0,"R",29,"R",9,"R",0
118684, 2,"R",4032,"R",1403,"R",1060,"R",1569,"R",1365,"R",0,"R",29,"R",9,"R",0
118684, 3,"R",2857,"R",1108,"R",906,"R",843,"R",1079,"R",0,"R",24,"R",5,"R",0
118684,11,"R",1175,"R",295,"R",154,"R",726,"R",286,"R",0,"R",5,"R",4,"R",0
118693, 1,"R",840,"R",0,"R",100,"R",740,"A",,"A",,"A",,"A",,"A",
118693, 2,"R",831,"R",0,"R",100,"R",731,"A",,"A",,"A",,"A",,"A",
118693, 3,"R",811,"R",0,"R",100,"R",711,"A",,"A",,"A",,"A",,"A",
118693,11,"R",20,"R",0,"R",0,"R",20,"A",,"A",,"A",,"A",,"A",
118693,12,"R",9,"R",0,"R",0,"R",9,"A",,"A",,"A",,"A",,"A",
118718, 1,"R",11835,"R",4809,"R",3967,"R",3059,"R",4760,"R",0,"R",46,"R",3,"R",0
118718, 2,"R",11835,"R",4809,"R",3967,"R",3059,"R",4760,"R",0,"R",46,"R",3,"R",0
118718, 3,"R",9677,"R",3054,"R",3817,"R",2806,"R",3019,"R",0,"R",33,"R",2,"R",0
118718,11,"R",2158,"R",1755,"R",150,"R",253,"R",1741,"R",0,"R",13,"R",1,"R",0
118772, 1,"R",6716,"R",3828,"R",1337,"R",1551,"R",3675,"R",0,"R",88,"R",65,"R",0
118772, 2,"R",6716,"R",3828,"R",1337,"R",1551,"R",3675,"R",0,"R",88,"R",65,"R",0
118772, 3,"R",5153,"R",3180,"R",1148,"R",825,"R",3063,"R",0,"R",52,"R",65,"R",0
118772,11,"R",1563,"R",648,"R",189,"R",726,"R",612,"R",0,"R",36,"R",0,"R",0
118888, 1,"R",658,"R",1,"R",529,"R",128,"R",1,"R",0,"R",0,"R",0,"R",0
118888, 2,"R",542,"R",0,"R",498,"R",44,"A",,"A",,"A",,"A",,"A",
118888, 3,"R",542,"R",0,"R",498,"R",44,"A",,"A",,"A",,"A",,"A",
118888,12,"R",116,"R",1,"R",31,"R",84,"R",1,"R",0,"R",0,"R",0,"R",0
118912, 1,"R",11707,"R",5761,"R",4495,"R",1451,"R",5568,"R",0,"R",137,"R",56,"R",0
118912, 2,"R",11707,"R",5761,"R",4495,"R",1451,"R",5568,"R",0,"R",137,"R",56,"R",0
118912, 3,"R",10474,"R",4848,"R",4399,"R",1227,"R",4717,"R",0,"R",82,"R",49,"R",0
118912,11,"R",1233,"R",913,"R",96,"R",224,"R",851,"R",0,"R",55,"R",7,"R",0
118930, 1,"R",6669,"R",2262,"R",1966,"R",2441,"R",2252,"R",5,"R",0,"R",5,"R",0
118930, 2,"R",6669,"R",2262,"R",1966,"R",2441,"R",2252,"R",5,"R",0,"R",5,"R",0
118930, 3,"R",5557,"R",1772,"R",1739,"R",2046,"R",1766,"R",3,"R",0,"R",3,"R",0
118930,11,"R",1112,"R",490,"R",227,"R",395,"R",486,"R",2,"R",0,"R",2,"R",0
118958, 1,"R",62,"A",,"A",,"R",62,"A",,"A",,"A",,"A",,"A",
118958, 2,"R",62,"A",,"A",,"R",62,"A",,"A",,"A",,"A",,"A",
118958, 3,"R",62,"A",,"A",,"R",62,"A",,"A",,"A",,"A",,"A",
118976, 1,"R",17152,"R",6327,"R",7119,"R",3706,"R",6274,"R",0,"R",50,"R",3,"R",0
118976, 2,"R",17152,"R",6327,"R",7119,"R",3706,"R",6274,"R",0,"R",50,"R",3,"R",0
118976, 3,"R",14714,"R",4890,"R",6833,"R",2991,"R",4859,"R",0,"R",29,"R",2,"R",0
118976,11,"R",2438,"R",1437,"R",286,"R",715,"R",1415,"R",0,"R",21,"R",1,"R",0
118994, 1,"R",335,"A",,"A",,"R",335,"A",,"A",,"A",,"A",,"A",
118994, 2,"R",335,"A",,"A",,"R",335,"A",,"A",,"A",,"A",,"A",
118994, 3,"R",335,"A",,"A",,"R",335,"A",,"A",,"A",,"A",,"A",
119058, 1,"R",503,"R",169,"R",272,"R",62,"R",68,"R",84,"R",0,"R",2,"R",15
119058, 2,"R",12,"R",3,"R",5,"R",4,"R",2,"R",1,"Z",0,"Z",0,"R",0
119058, 3,"R",8,"R",2,"R",4,"R",2,"R",2,"R",0,"Z",0,"Z",0,"R",0
119058,11,"R",4,"R",1,"R",1,"R",2,"R",0,"R",1,"Z",0,"Z",0,"R",0
119058,12,"R",491,"R",166,"R",267,"R",58,"R",66,"R",83,"R",0,"R",2,"R",15
119067, 1,"R",7351,"R",1763,"R",2345,"R",3243,"R",1721,"R",0,"R",36,"R",6,"R",0
119067, 2,"R",7351,"R",1763,"R",2345,"R",3243,"R",1721,"R",0,"R",36,"R",6,"R",0
119067, 3,"R",5759,"R",1449,"R",2199,"R",2111,"R",1425,"R",0,"R",20,"R",4,"R",0
119067,11,"R",1592,"R",314,"R",146,"R",1132,"R",296,"R",0,"R",16,"R",2,"R",0
119137, 1,"R",14091,"R",7295,"R",4710,"R",2086,"R",7275,"R",10,"R",10,"R",0,"R",0
119137, 2,"R",14091,"R",7295,"R",4710,"R",2086,"R",7275,"R",10,"R",10,"R",0,"R",0
119137, 3,"R",12011,"R",5633,"R",4595,"R",1783,"R",5614,"R",10,"R",9,"R",0,"R",0
119137,11,"R",2080,"R",1662,"R",115,"R",303,"R",1661,"R",0,"R",1,"R",0,"R",0
119164, 1,"R",28742,"R",6796,"R",9494,"R",12452,"R",6780,"R",4,"R",8,"R",4,"R",0
119164, 2,"R",28742,"R",6796,"R",9494,"R",12452,"R",6780,"R",4,"R",8,"R",4,"R",0
119164, 3,"R",25311,"R",5993,"R",9255,"R",10063,"R",5977,"R",4,"R",8,"R",4,"R",0
119164,11,"R",3431,"R",803,"R",239,"R",2389,"R",803,"R",0,"R",0,"R",0,"R",0
119173, 1,"R",2308,"R",89,"R",610,"R",1609,"R",82,"R",3,"Z",0,"R",1,"R",3
119173, 2,"R",1767,"R",67,"R",455,"R",1245,"R",62,"R",2,"Z",0,"Z",0,"R",3
119173, 3,"R",1746,"R",64,"R",455,"R",1227,"R",61,"Z",0,"Z",0,"Z",0,"R",3
119173,11,"R",21,"R",3,"R",0,"R",18,"R",1,"R",2,"Z",0,"Z",0,"R",0
119173,12,"R",541,"R",22,"R",155,"R",364,"R",20,"R",1,"Z",0,"R",1,"R",0
119216, 1,"R",17215,"R",169,"R",1399,"R",15647,"R",162,"R",0,"R",1,"R",6,"R",0
119216, 2,"R",17215,"R",169,"R",1399,"R",15647,"R",162,"R",0,"R",1,"R",6,"R",0
119216, 3,"R",14859,"R",125,"R",1335,"R",13399,"R",119,"R",0,"R",1,"R",5,"R",0
119216,11,"R",2356,"R",44,"R",64,"R",2248,"R",43,"R",0,"R",0,"R",1,"R",0
119270, 1,"R",812,"R",146,"R",7,"R",659,"R",43,"R",77,"R",0,"R",24,"R",2
119270, 2,"R",780,"R",146,"R",7,"R",627,"R",43,"R",77,"R",0,"R",24,"R",2
119270, 3,"R",735,"R",138,"R",5,"R",592,"R",42,"R",71,"R",0,"R",24,"R",1
119270,11,"R",45,"R",8,"R",2,"R",35,"R",1,"R",6,"R",0,"R",0,"R",1
119270,12,"R",32,"A",,"A",,"R",32,"A",,"A",,"A",,"A",,"A",
119331, 1,"R",4213,"R",1620,"R",1456,"R",1137,"R",1597,"R",0,"R",22,"R",1,"R",0
119331, 2,"R",4213,"R",1620,"R",1456,"R",1137,"R",1597,"R",0,"R",22,"R",1,"R",0
119331, 3,"R",3205,"R",1150,"R",1301,"R",754,"R",1142,"R",0,"R",7,"R",1,"R",0
119331,11,"R",1008,"R",470,"R",155,"R",383,"R",455,"R",0,"R",15,"R",0,"R",0
119553, 1,"R",1134,"R",152,"R",982,"R",0,"R",53,"R",93,"R",0,"R",6,"R",0
119553, 2,"R",1134,"R",152,"R",982,"R",0,"R",53,"R",93,"R",0,"R",6,"R",0
119553, 3,"R",1134,"R",152,"R",982,"R",0,"R",53,"R",93,"R",0,"R",6,"R",0
119605, 1,"R",19924,"R",16569,"R",633,"R",2722,"R",12693,"R",3830,"Z",0,"R",33,"R",13
119605, 2,"R",10151,"R",7589,"R",365,"R",2197,"R",4967,"R",2598,"Z",0,"R",18,"R",6
119605, 3,"R",9725,"R",7263,"R",340,"R",2122,"R",4692,"R",2548,"Z",0,"R",17,"R",6
119605,11,"R",426,"R",326,"R",25,"R",75,"R",275,"R",50,"Z",0,"R",1,"R",0
119605,12,"R",9773,"R",8980,"R",268,"R",525,"R",7726,"R",1232,"Z",0,"R",15,"R",7
119678, 1,"R",2600,"R",1122,"Z",0,"R",1478,"R",168,"R",881,"R",0,"R",64,"R",9
119678,12,"R",2600,"R",1122,"Z",0,"R",1478,"R",168,"R",881,"R",0,"R",64,"R",9
119775, 1,"R",280,"R",39,"R",76,"R",165,"R",17,"R",4,"Z",0,"R",18,"R",0
119775, 2,"R",213,"R",5,"R",76,"R",132,"R",4,"R",1,"Z",0,"Z",0,"R",0
119775, 3,"R",212,"R",5,"R",75,"R",132,"R",4,"R",1,"Z",0,"Z",0,"R",0
119775,11,"R",1,"R",0,"R",1,"R",0,"A",,"A",,"A",,"A",,"A",
119775,12,"R",67,"R",34,"R",0,"R",33,"R",13,"R",3,"Z",0,"R",18,"R",0
119951, 1,"R",213,"A",,"A",,"R",213,"A",,"A",,"A",,"A",,"A",
119951, 2,"R",213,"A",,"A",,"R",213,"A",,"A",,"A",,"A",,"A",
119951, 3,"R",213,"A",,"A",,"R",213,"A",,"A",,"A",,"A",,"A",
120069, 1,"R",315,"Z",0,"R",315,"R",0,"A",,"A",,"A",,"A",,"A",
120069, 2,"R",315,"Z",0,"R",315,"R",0,"A",,"A",,"A",,"A",,"A",
120069, 3,"R",315,"Z",0,"R",315,"R",0,"A",,"A",,"A",,"A",,"A",
120078, 1,"R",635,"Z",0,"R",635,"R",0,"A",,"A",,"A",,"A",,"A",
120078, 2,"R",635,"Z",0,"R",635,"R",0,"A",,"A",,"A",,"A",,"A",
120078, 3,"R",635,"Z",0,"R",635,"R",0,"A",,"A",,"A",,"A",,"A",
120087, 1,"R",225,"Z",0,"R",225,"R",0,"A",,"A",,"A",,"A",,"A",
120087, 2,"R",225,"Z",0,"R",225,"R",0,"A",,"A",,"A",,"A",,"A",
120087, 3,"R",225,"Z",0,"R",225,"R",0,"A",,"A",,"A",,"A",,"A",
120166, 1,"R",328,"R",0,"R",152,"R",176,"A",,"A",,"A",,"A",,"A",
120166, 2,"R",62,"R",0,"R",17,"R",45,"A",,"A",,"A",,"A",,"A",
120166, 3,"R",62,"R",0,"R",17,"R",45,"A",,"A",,"A",,"A",,"A",
120166,12,"R",266,"R",0,"R",135,"R",131,"A",,"A",,"A",,"A",,"A",
120184, 1,"R",237,"R",32,"R",88,"R",117,"R",31,"R",1,"R",0,"R",0,"R",0
120184, 2,"R",14,"R",11,"R",3,"R",0,"R",10,"R",1,"R",0,"R",0,"R",0
120184, 3,"R",14,"R",11,"R",3,"R",0,"R",10,"R",1,"R",0,"R",0,"R",0
120184,12,"R",223,"R",21,"R",85,"R",117,"R",21,"R",0,"R",0,"R",0,"R",0
120254, 1,"R",1854,"R",0,"R",0,"R",1854,"A",,"A",,"A",,"A",,"A",
120254, 2,"R",1854,"R",0,"R",0,"R",1854,"A",,"A",,"A",,"A",,"A",
120254, 3,"R",1844,"R",0,"R",0,"R",1844,"A",,"A",,"A",,"A",,"A",
120254,11,"R",10,"R",0,"R",0,"R",10,"A",,"A",,"A",,"A",,"A",
120290, 1,"R",8375,"R",2861,"R",3116,"R",2398,"R",2713,"R",0,"R",130,"R",18,"R",0
120290, 2,"R",8375,"R",2861,"R",3116,"R",2398,"R",2713,"R",0,"R",130,"R",18,"R",0
120290, 3,"R",6958,"R",2194,"R",2940,"R",1824,"R",2099,"R",0,"R",78,"R",17,"R",0
120290,11,"R",1417,"R",667,"R",176,"R",574,"R",614,"R",0,"R",52,"R",1,"R",0
120342, 1,"R",17085,"R",2255,"R",6552,"R",8278,"R",2209,"R",11,"R",2,"R",33,"R",0
120342, 2,"R",17085,"R",2255,"R",6552,"R",8278,"R",2209,"R",11,"R",2,"R",33,"R",0
120342, 3,"R",16117,"R",1999,"R",6437,"R",7681,"R",1956,"R",10,"R",2,"R",31,"R",0
120342,11,"R",968,"R",256,"R",115,"R",597,"R",253,"R",1,"R",0,"R",2,"R",0
120403, 1,"R",1284,"Z",0,"R",1284,"R",0,"A",,"A",,"A",,"A",,"A",
120403, 2,"R",1243,"Z",0,"R",1243,"R",0,"A",,"A",,"A",,"A",,"A",
120403, 3,"R",1242,"Z",0,"R",1242,"R",0,"A",,"A",,"A",,"A",,"A",
120403,11,"R",1,"Z",0,"R",1,"R",0,"A",,"A",,"A",,"A",,"A",
120403,12,"R",41,"Z",0,"R",41,"R",0,"A",,"A",,"A",,"A",,"A",
120421, 1,"R",6911,"R",3338,"R",2356,"R",1217,"R",3329,"R",1,"R",8,"R",0,"R",0
120421, 2,"R",6911,"R",3338,"R",2356,"R",1217,"R",3329,"R",1,"R",8,"R",0,"R",0
120421, 3,"R",6059,"R",2893,"R",2194,"R",972,"R",2885,"R",1,"R",7,"R",0,"R",0
120421,11,"R",852,"R",445,"R",162,"R",245,"R",444,"R",0,"R",1,"R",0,"R",0
120537, 1,"R",1140,"R",484,"R",241,"R",415,"R",404,"R",77,"R",0,"R",3,"R",0
120537, 2,"R",549,"R",138,"R",241,"R",170,"R",118,"R",19,"R",0,"R",1,"R",0
120537, 3,"R",549,"R",138,"R",241,"R",170,"R",118,"R",19,"R",0,"R",1,"R",0
120537,12,"R",591,"R",346,"R",0,"R",245,"R",286,"R",58,"R",0,"R",2,"R",0
120661, 1,"R",178,"Z",0,"R",178,"R",0,"A",,"A",,"A",,"A",,"A",
120661, 2,"R",178,"Z",0,"R",178,"R",0,"A",,"A",,"A",,"A",,"A",
120661, 3,"R",178,"Z",0,"R",178,"R",0,"A",,"A",,"A",,"A",,"A",
120698, 1,"R",1223,"R",559,"R",1,"R",663,"R",422,"R",121,"R",0,"R",16,"R",0
120698, 2,"R",19,"R",18,"R",1,"R",0,"R",16,"R",2,"R",0,"R",0,"R",0
120698, 3,"R",19,"R",18,"R",1,"R",0,"R",16,"R",2,"R",0,"R",0,"R",0
120698,12,"R",1204,"R",541,"R",0,"R",663,"R",406,"R",119,"R",0,"R",16,"R",0
120768, 1,"R",1051,"R",646,"R",364,"R",41,"R",629,"R",16,"Z",0,"R",1,"R",0
120768, 2,"R",346,"R",160,"R",182,"R",4,"R",153,"R",7,"Z",0,"Z",0,"R",0
120768, 3,"R",346,"R",160,"R",182,"R",4,"R",153,"R",7,"Z",0,"Z",0,"R",0
120768,12,"R",705,"R",486,"R",182,"R",37,"R",476,"R",9,"Z",0,"R",1,"R",0
120795, 1,"R",128,"R",0,"R",128,"R",0,"A",,"A",,"A",,"A",,"A",
120795,12,"R",128,"R",0,"R",128,"R",0,"A",,"A",,"A",,"A",,"A",
120838, 1,"R",40,"A",,"A",,"R",40,"A",,"A",,"A",,"A",,"A",
120838, 2,"R",17,"A",,"A",,"R",17,"A",,"A",,"A",,"A",,"A",
120838, 3,"R",17,"A",,"A",,"R",17,"A",,"A",,"A",,"A",,"A",
120838,12,"R",23,"A",,"A",,"R",23,"A",,"A",,"A",,"A",,"A",
120865, 1,"R",938,"R",95,"R",0,"R",843,"R",95,"R",0,"R",0,"R",0,"R",0
120865, 2,"R",910,"R",67,"R",0,"R",843,"R",67,"R",0,"R",0,"R",0,"R",0
120865, 3,"R",910,"R",67,"R",0,"R",843,"R",67,"R",0,"R",0,"R",0,"R",0
120865,12,"R",28,"R",28,"R",0,"R",0,"R",28,"R",0,"R",0,"R",0,"R",0
120883, 1,"R",6755,"R",76,"R",0,"R",6679,"R",59,"R",15,"R",2,"Z",0,"R",0
120883, 2,"R",3297,"A",,"A",,"R",3297,"A",,"A",,"A",,"A",,"A",
120883, 3,"R",3247,"A",,"A",,"R",3247,"A",,"A",,"A",,"A",,"A",
120883,11,"R",50,"A",,"A",,"R",50,"A",,"A",,"A",,"A",,"A",
120883,12,"R",3458,"R",76,"Z",0,"R",3382,"R",59,"R",15,"R",2,"Z",0,"R",0
120953, 1,"R",3461,"R",2306,"R",337,"R",818,"R",2237,"R",0,"R",10,"R",59,"R",0
120953, 2,"R",3461,"R",2306,"R",337,"R",818,"R",2237,"R",0,"R",10,"R",59,"R",0
120953, 3,"R",2909,"R",1966,"R",309,"R",634,"R",1907,"R",0,"R",9,"R",50,"R",0
120953,11,"R",552,"R",340,"R",28,"R",184,"R",330,"R",0,"R",1,"R",9,"R",0
120971, 1,"R",18815,"R",4990,"R",6365,"R",7460,"R",4935,"R",0,"R",55,"R",0,"R",0
120971, 2,"R",18815,"R",4990,"R",6365,"R",7460,"R",4935,"R",0,"R",55,"R",0,"R",0
120971, 3,"R",16167,"R",3718,"R",6093,"R",6356,"R",3673,"R",0,"R",45,"R",0,"R",0
120971,11,"R",2648,"R",1272,"R",272,"R",1104,"R",1262,"R",0,"R",10,"R",0,"R",0
121044, 1,"R",23592,"R",6107,"R",7064,"R",10421,"R",6096,"R",2,"R",2,"R",7,"R",0
121044, 2,"R",23592,"R",6107,"R",7064,"R",10421,"R",6096,"R",2,"R",2,"R",7,"R",0
121044, 3,"R",20624,"R",5360,"R",6941,"R",8323,"R",5353,"R",2,"R",2,"R",3,"R",0
121044,11,"R",2968,"R",747,"R",123,"R",2098,"R",743,"R",0,"R",0,"R",4,"R",0
121150, 1,"R",9545,"R",2804,"R",893,"R",5848,"R",1951,"R",817,"R",1,"R",35,"R",0
121150, 2,"R",3629,"R",111,"R",7,"R",3511,"R",101,"R",7,"R",0,"R",3,"R",0
121150, 3,"R",3629,"R",111,"R",7,"R",3511,"R",101,"R",7,"R",0,"R",3,"R",0
121150,12,"R",5916,"R",2693,"R",886,"R",2337,"R",1850,"R",810,"R",1,"R",32,"R",0
121257, 1,"R",1204,"A",,"A",,"R",1204,"A",,"A",,"A",,"A",,"A",
121257, 2,"R",1204,"A",,"A",,"R",1204,"A",,"A",,"A",,"A",,"A",
121257, 3,"R",1191,"A",,"A",,"R",1191,"A",,"A",,"A",,"A",,"A",
121257,11,"R",13,"A",,"A",,"R",13,"A",,"A",,"A",,"A",,"A",
121309, 1,"R",4494,"R",947,"R",1187,"R",2360,"R",916,"R",31,"R",0,"R",0,"R",0
121309, 2,"R",3158,"R",318,"R",793,"R",2047,"R",300,"R",18,"R",0,"R",0,"R",0
121309, 3,"R",3132,"R",297,"R",793,"R",2042,"R",285,"R",12,"R",0,"R",0,"R",0
121309,11,"R",26,"R",21,"R",0,"R",5,"R",15,"R",6,"R",0,"R",0,"R",0
121309,12,"R",1336,"R",629,"R",394,"R",313,"R",616,"R",13,"R",0,"R",0,"R",0
121345, 1,"R",1664,"A",,"A",,"R",1664,"A",,"A",,"A",,"A",,"A",
121345, 2,"R",1664,"A",,"A",,"R",1664,"A",,"A",,"A",,"A",,"A",
121345, 3,"R",1638,"A",,"A",,"R",1638,"A",,"A",,"A",,"A",,"A",
121345,11,"R",26,"A",,"A",,"R",26,"A",,"A",,"A",,"A",,"A",
121363, 1,"R",4939,"R",1891,"R",1666,"R",1382,"R",1889,"R",2,"R",0,"R",0,"R",0
121363, 2,"R",4939,"R",1891,"R",1666,"R",1382,"R",1889,"R",2,"R",0,"R",0,"R",0
121363, 3,"R",2775,"R",1045,"R",961,"R",769,"R",1044,"R",1,"R",0,"R",0,"R",0
121363,11,"R",2164,"R",846,"R",705,"R",613,"R",845,"R",1,"R",0,"R",0,"R",0
121433, 1,"R",90,"A",,"A",,"R",90,"A",,"A",,"A",,"A",,"A",
121433, 2,"R",90,"A",,"A",,"R",90,"A",,"A",,"A",,"A",,"A",
121433, 3,"R",90,"A",,"A",,"R",90,"A",,"A",,"A",,"A",,"A",
121619, 1,"R",26073,"R",7430,"R",5343,"R",13300,"R",7192,"R",0,"R",196,"R",42,"R",0
121619, 2,"R",26073,"R",7430,"R",5343,"R",13300,"R",7192,"R",0,"R",196,"R",42,"R",0
121619, 3,"R",22011,"R",5761,"R",4891,"R",11359,"R",5637,"R",0,"R",85,"R",39,"R",0
121619,11,"R",4062,"R",1669,"R",452,"R",1941,"R",1555,"R",0,"R",111,"R",3,"R",0
121628, 1,"R",131,"R",5,"R",35,"R",91,"R",3,"R",2,"Z",0,"Z",0,"R",0
121628,12,"R",131,"R",5,"R",35,"R",91,"R",3,"R",2,"Z",0,"Z",0,"R",0
121637, 1,"R",101,"A",,"A",,"R",101,"A",,"A",,"A",,"A",,"A",
121637, 2,"R",101,"A",,"A",,"R",101,"A",,"A",,"A",,"A",,"A",
121637, 3,"R",101,"A",,"A",,"R",101,"A",,"A",,"A",,"A",,"A",
121691, 1,"R",3192,"R",190,"R",293,"R",2709,"R",145,"R",21,"R",0,"R",2,"R",22
121691, 2,"R",2100,"R",23,"R",144,"R",1933,"R",20,"R",1,"R",0,"R",2,"R",0
121691, 3,"R",2095,"R",18,"R",144,"R",1933,"R",15,"R",1,"R",0,"R",2,"R",0
121691,11,"R",5,"R",5,"R",0,"R",0,"R",5,"R",0,"R",0,"R",0,"R",0
121691,12,"R",1092,"R",167,"R",149,"R",776,"R",125,"R",20,"R",0,"R",0,"R",22
121707, 1,"R",4260,"R",1051,"R",1129,"R",2080,"R",1049,"R",2,"R",0,"R",0,"R",0
121707, 2,"R",4260,"R",1051,"R",1129,"R",2080,"R",1049,"R",2,"R",0,"R",0,"R",0
121707, 3,"R",3514,"R",909,"R",1065,"R",1540,"R",907,"R",2,"R",0,"R",0,"R",0
121707,11,"R",746,"R",142,"R",64,"R",540,"R",142,"R",0,"R",0,"R",0,"R",0
121859, 1,"R",238,"A",,"A",,"R",238,"A",,"A",,"A",,"A",,"A",
121859, 2,"R",238,"A",,"A",,"R",238,"A",,"A",,"A",,"A",,"A",
121859, 3,"R",238,"A",,"A",,"R",238,"A",,"A",,"A",,"A",,"A",
121868, 1,"R",216,"A",,"A",,"R",216,"A",,"A",,"A",,"A",,"A",
121868, 2,"R",216,"A",,"A",,"R",216,"A",,"A",,"A",,"A",,"A",
121868, 3,"R",216,"A",,"A",,"R",216,"A",,"A",,"A",,"A",,"A",
121886, 1,"R",17193,"R",4670,"R",3652,"R",8871,"R",4666,"R",4,"R",0,"R",0,"R",0
121886, 2,"R",17193,"R",4670,"R",3652,"R",8871,"R",4666,"R",4,"R",0,"R",0,"R",0
121886, 3,"R",15365,"R",4197,"R",3559,"R",7609,"R",4193,"R",4,"R",0,"R",0,"R",0
121886,11,"R",1828,"R",473,"R",93,"R",1262,"R",473,"R",0,"R",0,"R",0,"R",0
121901, 1,"R",20437,"R",6949,"R",6403,"R",7085,"R",6884,"R",0,"R",55,"R",10,"R",0
121901, 2,"R",20437,"R",6949,"R",6403,"R",7085,"R",6884,"R",0,"R",55,"R",10,"R",0
121901, 3,"R",17361,"R",5062,"R",6139,"R",6160,"R",5022,"R",0,"R",31,"R",9,"R",0
121901,11,"R",3076,"R",1887,"R",264,"R",925,"R",1862,"R",0,"R",24,"R",1,"R",0
122117, 1,"R",93,"A",,"A",,"R",93,"A",,"A",,"A",,"A",,"A",
122117, 2,"R",4,"A",,"A",,"R",4,"A",,"A",,"A",,"A",,"A",
122117, 3,"R",4,"A",,"A",,"R",4,"A",,"A",,"A",,"A",,"A",
122117,12,"R",89,"A",,"A",,"R",89,"A",,"A",,"A",,"A",,"A",
122180, 1,"R",19031,"R",11030,"R",4658,"R",3343,"R",10947,"R",0,"R",74,"R",9,"R",0
122180, 2,"R",19031,"R",11030,"R",4658,"R",3343,"R",10947,"R",0,"R",74,"R",9,"R",0
122180, 3,"R",16952,"R",9430,"R",4534,"R",2988,"R",9372,"R",0,"R",49,"R",9,"R",0
122180,11,"R",2079,"R",1600,"R",124,"R",355,"R",1575,"R",0,"R",25,"R",0,"R",0
122205, 1,"R",18370,"R",9182,"R",5760,"R",3428,"R",9015,"R",0,"R",89,"R",78,"R",0
122205, 2,"R",18370,"R",9182,"R",5760,"R",3428,"R",9015,"R",0,"R",89,"R",78,"R",0
122205, 3,"R",15959,"R",7334,"R",5615,"R",3010,"R",7181,"R",0,"R",78,"R",75,"R",0
122205,11,"R",2411,"R",1848,"R",145,"R",418,"R",1834,"R",0,"R",11,"R",3,"R",0
122296, 1,"R",1894,"R",378,"Z",0,"R",1516,"R",371,"R",7,"Z",0,"Z",0,"R",0
122296, 2,"R",741,"R",145,"Z",0,"R",596,"R",145,"Z",0,"Z",0,"Z",0,"R",0
